1242023887	20250506	202505	2025	2025.3452											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-5.71428571428571	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250506061500	https://www.butlereagle.com/20250505/former-steelers-linebacker-devin-bush-accused-of-assaulting-girlfriend-in-his-pittsburgh-home/
1242023888	20250506	202505	2025	2025.3452											USA	PITTSBURGH	USA								1	180	180	18	4	-9.0	2	1	2	-5.71428571428571	0								3	Leetsdale, Pennsylvania, United States	US	USPA	PA003	40.5631	-80.2084	1179133	3	Leetsdale, Pennsylvania, United States	US	USPA	PA003	40.5631	-80.2084	1179133	20250506061500	https://www.butlereagle.com/20250505/former-steelers-linebacker-devin-bush-accused-of-assaulting-girlfriend-in-his-pittsburgh-home/
1242023889	20250506	202505	2025	2025.3452											USA	PITTSBURGH	USA								1	180	180	18	4	-9.0	6	1	6	-5.71428571428571	0								3	Sewickley, Pennsylvania, United States	US	USPA	PA003	40.5365	-80.1845	1187277	3	Leetsdale, Pennsylvania, United States	US	USPA	PA003	40.5631	-80.2084	1179133	20250506061500	https://www.butlereagle.com/20250505/former-steelers-linebacker-devin-bush-accused-of-assaulting-girlfriend-in-his-pittsburgh-home/
1242023890	20250506	202505	2025	2025.3452											USA	PITTSBURGH	USA								1	180	180	18	4	-9.0	2	1	2	-5.71428571428571	0								3	Sewickley, Pennsylvania, United States	US	USPA	PA003	40.5365	-80.1845	1187277	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250506061500	https://www.butlereagle.com/20250505/former-steelers-linebacker-devin-bush-accused-of-assaulting-girlfriend-in-his-pittsburgh-home/
1242023891	20250506	202505	2025	2025.3452											USA	PITTSBURGH	USA								1	180	180	18	4	-9.0	4	1	4	-5.71428571428571	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250506061500	https://www.butlereagle.com/20250505/former-steelers-linebacker-devin-bush-accused-of-assaulting-girlfriend-in-his-pittsburgh-home/
1242023892	20250506	202505	2025	2025.3452											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	6	1	4	-5.81395348837209	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20250506061500	https://www.firstalert4.com/2025/05/06/3-people-chesterfield-killed-east-kansas-crash-that-claimed-8-lives/
1242023893	20250506	202505	2025	2025.3452											USAELI	VIRGINIA	USA					ELI			1	036	036	03	1	4.0	2	1	2	4.31654676258993	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250506061500	https://www.nvdaily.com/nvdaily/community-news-may-6/article_23eed5a5-063d-575a-9bd8-20de283d642d.html
1242023894	20250506	202505	2025	2025.3452											VNM	VIETNAM	VNM								1	046	046	04	1	7.0	8	1	8	0.27063599458728	0								4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20250506061500	https://dailynexus.com/2025-05-05/vietnamese-student-association-remembers-fall-of-saigon-ahead-of-50th-anniversary/
1242023895	20250506	202505	2025	2025.3452											VNM	VIETNAM	VNM								1	046	046	04	1	7.0	2	1	2	0.27063599458728	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250506061500	https://dailynexus.com/2025-05-05/vietnamese-student-association-remembers-fall-of-saigon-ahead-of-50th-anniversary/
1242023896	20250506	202505	2025	2025.3452											ZAF	JOHANNESBURG	ZAF								1	042	042	04	1	1.9	1	1	1	0	0								4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	20250506061500	https://icsf.net/newss/south-africa-fishing-communities-activists-rally-against-totalenergies/
1242023897	20250506	202505	2025	2025.3452											ZAF	JOHANNESBURG	ZAF								1	043	043	04	1	2.8	1	1	1	0	0								4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	20250506061500	https://icsf.net/newss/south-africa-fishing-communities-activists-rally-against-totalenergies/
1242023898	20250506	202505	2025	2025.3452											ZAF	KWAZULU NATAL	ZAF								1	141	141	14	3	-6.5	1	1	1	0	0								4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	4	Cape Agulhas, Western Cape, South Africa	SF	SF11	77338	-34.8311	20.013	-1206411	20250506061500	https://icsf.net/newss/south-africa-fishing-communities-activists-rally-against-totalenergies/
1242023899	20250506	202505	2025	2025.3452											ZAF	KWAZULU NATAL	ZAF								0	181	181	18	4	-9.0	2	1	2	-7.6271186440678	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20250506061500	https://www.citizen.co.za/news/south-africa/crime/two-children-die-shack-fire-parents-allegedly-out-drinking/
1242023900	20250506	202505	2025	2025.3452											ZMB	ZAMBIA	ZMB								0	042	042	04	1	1.9	10	1	10	5.13538748832867	0								4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	20250506061500	https://www.ipsnews.net/2025/05/third-ldc-future-forum-concludes-ambitious-plans-build-resilience-least-developed-countries/
1242023901	20250506	202505	2025	2025.3452											adi	ADIVASI			adi						0	080	080	08	2	5.0	5	1	5	0.24291497975708	0								4	Tapi, India (general), India	IN	IN00	17649	21.1	72.6833	-2112666	4	Tapi, India (general), India	IN	IN00	17649	21.1	72.6833	-2112666	20250506061500	https://countercurrents.org/2025/05/appeal-to-gujrat-governor-halt-the-privatization-of-vyara-government-hospital-and-medical-college/
1242023902	20250506	202505	2025	2025.3452											ukrGOV	UKRANIAN			ukr			GOV			0	0871	087	08	2	9.0	2	1	2	-8.01186943620178	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250506061500	https://timesofindia.indiatimes.com/world/europe/moscow-airports-shut-for-second-day-after-ukraines-drone-strike/articleshow/120919554.cms
1242023903	20250506	202505	2025	2025.3452											ukrGOV	UKRANIAN			ukr			GOV			0	110	110	11	3	-2.0	2	1	2	-8.01186943620178	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250506061500	https://timesofindia.indiatimes.com/world/europe/moscow-airports-shut-for-second-day-after-ukraines-drone-strike/articleshow/120919554.cms
1242023904	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR																		1	010	010	01	1	0.0	7	1	7	5.56186152099886	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20250506061500	https://www.maritime-executive.com/corporate/damen-cape-town-advances-sa-s-maritime-security-with-third-vessel-delivery
1242023905	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR																		1	040	040	04	1	1.0	4	1	4	2.23880597014925	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20250506061500	https://www.citizen.co.za/news/opinion/youth-push-for-power-not-presence-in-global-talks/
1242023906	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR																		0	080	080	08	2	5.0	10	1	10	5.56186152099886	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20250506061500	https://www.maritime-executive.com/corporate/damen-cape-town-advances-sa-s-maritime-security-with-third-vessel-delivery
1242023907	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR																		1	100	100	10	3	-5.0	4	1	4	-1.03092783505155	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20250506061500	https://www.citizen.co.za/news/south-africa/cartoon-of-the-day-6-may-2025/
1242023908	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR																		1	164	164	16	4	-7.0	5	1	5	4	0								0								0								20250506061500	https://www.africaintelligence.com/west-africa/2025/05/06/volodymyr-zelensky-cuts-short-his-african-tour,110444730-art
1242023909	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								CVL	RESIDENTS						CVL			1	114	114	11	3	-2.0	6	1	6	-4.59518599562363	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	20250506061500	https://www.citizen.co.za/news/communities-feel-excluded-as-municipalities-push-ahead-with-idp-budgets/
1242023910	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								EDU	ACADEMICS						EDU			1	045	045	04	1	5.0	4	1	4	2.23880597014925	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20250506061500	https://www.citizen.co.za/news/opinion/youth-push-for-power-not-presence-in-global-talks/
1242023911	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								MLI	MALI	MLI								0	010	010	01	1	0.0	4	1	4	-1.625	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20250506061500	https://timesofindia.indiatimes.com/world/rest-of-world/mali-junta-continues-to-undermine-democracy/articleshow/120920721.cms
1242023912	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								MLI	MALI	MLI								0	0353	035	03	1	7.0	4	1	4	-1.625	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20250506061500	https://timesofindia.indiatimes.com/world/rest-of-world/mali-junta-continues-to-undermine-democracy/articleshow/120920721.cms
1242023913	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								MLI	MALI	MLI								0	0841	084	08	2	7.0	4	1	4	-1.625	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20250506061500	https://timesofindia.indiatimes.com/world/rest-of-world/mali-junta-continues-to-undermine-democracy/articleshow/120920721.cms
1242023914	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								MLI	MALI	MLI								0	111	111	11	3	-2.0	4	1	4	-1.625	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20250506061500	https://timesofindia.indiatimes.com/world/rest-of-world/mali-junta-continues-to-undermine-democracy/articleshow/120920721.cms
1242023915	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								NGOHRI	HUMAN RIGHTS ORGANIZATION						NGO	HRI		0	010	010	01	1	0.0	6	1	6	-1.625	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20250506061500	https://timesofindia.indiatimes.com/world/rest-of-world/mali-junta-continues-to-undermine-democracy/articleshow/120920721.cms
1242023916	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								NGOHRI	HUMAN RIGHTS ORGANIZATION						NGO	HRI		0	0353	035	03	1	7.0	6	1	6	-1.625	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20250506061500	https://timesofindia.indiatimes.com/world/rest-of-world/mali-junta-continues-to-undermine-democracy/articleshow/120920721.cms
1242023917	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								NGOHRI	HUMAN RIGHTS ORGANIZATION						NGO	HRI		0	0841	084	08	2	7.0	6	1	6	-1.625	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20250506061500	https://timesofindia.indiatimes.com/world/rest-of-world/mali-junta-continues-to-undermine-democracy/articleshow/120920721.cms
1242023918	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								NGOHRI	HUMAN RIGHTS ORGANIZATION						NGO	HRI		0	111	111	11	3	-2.0	6	1	6	-1.625	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20250506061500	https://timesofindia.indiatimes.com/world/rest-of-world/mali-junta-continues-to-undermine-democracy/articleshow/120920721.cms
1242023919	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								ZAF	CAPE TOWN	ZAF								1	010	010	01	1	0.0	2	1	2	5.56186152099886	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20250506061500	https://www.maritime-executive.com/corporate/damen-cape-town-advances-sa-s-maritime-security-with-third-vessel-delivery
1242023920	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								ZAF	PRETORIA	ZAF								1	040	040	04	1	1.0	6	1	6	2.23880597014925	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20250506061500	https://www.citizen.co.za/news/opinion/youth-push-for-power-not-presence-in-global-talks/
1242023921	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								ZAF	JOHANNESBURG	ZAF								1	042	042	04	1	1.9	1	1	1	0	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	4	Cape Agulhas, Western Cape, South Africa	SF	SF11	77338	-34.8311	20.013	-1206411	20250506061500	https://icsf.net/newss/south-africa-fishing-communities-activists-rally-against-totalenergies/
1242023922	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								ZAF	JOHANNESBURG	ZAF								1	042	042	04	1	1.9	1	1	1	0	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	20250506061500	https://icsf.net/newss/south-africa-fishing-communities-activists-rally-against-totalenergies/
1242023923	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								ZAF	JOHANNESBURG	ZAF								1	043	043	04	1	2.8	1	1	1	0	4	Centane, Eastern Cape, South Africa	SF	SF05	77321	-32.5078	28.3179	-1243169	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	20250506061500	https://icsf.net/newss/south-africa-fishing-communities-activists-rally-against-totalenergies/
1242023924	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								ZAF	JOHANNESBURG	ZAF								1	043	043	04	1	2.8	4	1	4	0	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	20250506061500	https://icsf.net/newss/south-africa-fishing-communities-activists-rally-against-totalenergies/
1242023925	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								ZAF	WESTERN CAPE	ZAF								1	043	043	04	1	2.8	10	1	10	0	4	Port Nolloth, Northern Cape, South Africa	SF	SF08	77358	-29.2519	16.8697	-1273459	4	Hamba, Benue, Nigeria	NI	NI26	191210	7.6483	8.8491	-2010204	4	Port Nolloth, Northern Cape, South Africa	SF	SF08	77358	-29.2519	16.8697	-1273459	20250506061500	https://icsf.net/newss/south-africa-fishing-communities-activists-rally-against-totalenergies/
1242023926	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								ZAF	JOHANNESBURG	ZAF								1	043	043	04	1	2.8	1	1	1	0	4	Wavecrest, Eastern Cape, South Africa	SF	SF05	77317	-34.0256	24.9201	-1299700	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	4	Cape Agulhas, Western Cape, South Africa	SF	SF11	77338	-34.8311	20.013	-1206411	20250506061500	https://icsf.net/newss/south-africa-fishing-communities-activists-rally-against-totalenergies/
1242023927	20250506	202505	2025	2025.3452	AFR	AFRICA	AFR								ZAF	KWAZULU NATAL	ZAF								1	141	141	14	3	-6.5	2	1	2	0	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	4	Umngazi, Eastern Cape, South Africa	SF	SF05	77323	-31.6758	29.4606	-1261190	4	Cape Agulhas, Western Cape, South Africa	SF	SF11	77338	-34.8311	20.013	-1206411	20250506061500	https://icsf.net/newss/south-africa-fishing-communities-activists-rally-against-totalenergies/
1242023928	20250506	202505	2025	2025.3452	AFRHLH	AFRICA	AFR					HLH													1	020	020	02	1	3.0	2	1	2	-7.14285714285714	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	0								4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	20250506061500	https://www.citizen.co.za/news/one-killed-four-injured-head-on-crash-taxi-kzn/
1242023929	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		0	010	010	01	1	0.0	10	1	10	2.46445497630332	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	0								4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20250506061500	https://www.beefcentral.com/news/greens-on-track-for-balance-of-power-in-senate/
1242023930	20250506	202505	2025	2025.3452	AUS	QUEENSLAND	AUS																		0	010	010	01	1	0.0	10	1	10	-2.81350482315112	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20250506061500	https://www.beefcentral.com/processing/weekly-kill-big-supply-surge-unfolding-as-pressured-grids-shed-10-20c-kg-across-eastern-states/
1242023931	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		0	020	020	02	1	3.0	1	1	1	-2.17712177121772	4	Tenterfield, New South Wales, Australia	AS	AS02	5096	-29.0495	152.02	-1604092	0								4	Tenterfield, New South Wales, Australia	AS	AS02	5096	-29.0495	152.02	-1604092	20250506061500	https://www.tenterfieldstar.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242023932	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS																		0	043	043	04	1	2.8	4	1	4	-2.17712177121772	4	Tenterfield, New South Wales, Australia	AS	AS02	5096	-29.0495	152.02	-1604092	0								4	Tenterfield, New South Wales, Australia	AS	AS02	5096	-29.0495	152.02	-1604092	20250506061500	https://www.tenterfieldstar.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242023933	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								AUSGOVAGR	AUSTRALIA	AUS					GOV	AGR		0	110	110	11	3	-2.0	2	1	2	2.46445497630332	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20250506061500	https://www.beefcentral.com/news/greens-on-track-for-balance-of-power-in-senate/
1242023934	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								AUSGOVBUS	ANTHONY ALBANESE	AUS					GOV	BUS		1	042	042	04	1	1.9	16	2	8	0.200806451612905	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506061500	https://www.newcastleherald.com.au/story/8959952/liberal-premier-distances-himself-from-peter-dutton/
1242023935	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS								AUSLEG	AUSTRALIA	AUS					LEG			0	020	020	02	1	3.0	2	1	2	-2.17712177121772	4	Tenterfield, New South Wales, Australia	AS	AS02	5096	-29.0495	152.02	-1604092	4	Tenterfield, New South Wales, Australia	AS	AS02	5096	-29.0495	152.02	-1604092	4	Tenterfield, New South Wales, Australia	AS	AS02	5096	-29.0495	152.02	-1604092	20250506061500	https://www.tenterfieldstar.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242023936	20250506	202505	2025	2025.3452	AUS	QUEENSLAND	AUS								BUS	INDUSTRY						BUS			0	190	190	19	4	-10.0	5	1	5	-2.81350482315112	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20250506061500	https://www.beefcentral.com/processing/weekly-kill-big-supply-surge-unfolding-as-pressured-grids-shed-10-20c-kg-across-eastern-states/
1242023937	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								GMB	GAMBIA	GMB								1	120	120	12	3	-4.0	1	1	1	1.98347107438017	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	20250506061500	https://www.oberonreview.com.au/story/8958780/could-an-australian-be-the-next-pope-theres-a-slim-chance/
1242023938	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								GOVAGR	MINIST FOR AGRICULTURE						GOV	AGR		0	110	110	11	3	-2.0	2	1	2	2.46445497630332	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20250506061500	https://www.beefcentral.com/news/greens-on-track-for-balance-of-power-in-senate/
1242023939	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								IRL	IRELAND	IRL								0	043	043	04	1	2.8	1	1	1	1.60427807486631	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506061500	https://www.irishtimes.com/world/australia/2025/05/06/irish-in-australia-on-why-returning-home-is-not-an-option-its-lifestyle-its-opportunity/
1242023940	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								LEG	SENATE						LEG			1	112	112	11	3	-2.0	4	1	4	-2.17712177121772	4	Tenterfield, New South Wales, Australia	AS	AS02	5096	-29.0495	152.02	-1604092	4	Tenterfield, New South Wales, Australia	AS	AS02	5096	-29.0495	152.02	-1604092	4	Tenterfield, New South Wales, Australia	AS	AS02	5096	-29.0495	152.02	-1604092	20250506061500	https://www.tenterfieldstar.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242023941	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								MED	MEDIA						MED			1	020	020	02	1	3.0	2	1	2	-2	1	New Zealand	NZ	NZ		-42	174	NZ	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506061500	https://www.scmp.com/news/asia/australasia/article/3309197/first-australia-now-new-zealand-eyes-social-media-ban-under-16s
1242023942	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								MED	MEDIA						MED			1	020	020	02	1	3.0	2	1	2	-2	1	New Zealand	NZ	NZ		-42	174	NZ	1	Australia	AS	AS		-25	135	AS	1	New Zealand	NZ	NZ		-42	174	NZ	20250506061500	https://www.scmp.com/news/asia/australasia/article/3309197/first-australia-now-new-zealand-eyes-social-media-ban-under-16s
1242023943	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								MED	MEDIA						MED			1	020	020	02	1	3.0	6	1	6	-2	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20250506061500	https://www.scmp.com/news/asia/australasia/article/3309197/first-australia-now-new-zealand-eyes-social-media-ban-under-16s
1242023944	20250506	202505	2025	2025.3452	AUS	NORTHERN TERRITORY	AUS								NLD	ARNHEM	NLD								1	043	043	04	1	2.8	10	1	10	-2.97619047619048	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20250506061500	https://www.beefcentral.com/weather/weekly-rainfall-update-rainfall-outlook-5-may-2025/
1242023945	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								OPP	OPPOSITION LEADER						OPP			0	015	015	01	1	0.0	4	1	4	2.46445497630332	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20250506061500	https://www.beefcentral.com/news/greens-on-track-for-balance-of-power-in-senate/
