1242016041	20250506	202505	2025	2025.3452											ALB	ALBANIAN	ALB								0	040	040	04	1	1.0	10	1	10	0.25025025025025	0								4	Shkodra, Qarku Shkoder, Albania	AL	AL49	4082	42.0675	19.5131	-108175	4	Shkodra, Qarku Shkoder, Albania	AL	AL49	4082	42.0675	19.5131	-108175	20250506050000	https://telegrafi.com/en/marsi-venecian-alias-skanderbeg/
1242016042	20250506	202505	2025	2025.3452											ALB	ALBANIAN	ALB								1	040	040	04	1	1.0	5	1	5	0.25025025025025	0								4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20250506050000	https://telegrafi.com/en/marsi-venecian-alias-skanderbeg/
1242016043	20250506	202505	2025	2025.3452											ALB	ALBANIAN	ALB								0	042	042	04	1	1.9	7	1	7	0.25025025025025	0								4	Shkodra, Qarku Shkoder, Albania	AL	AL49	4082	42.0675	19.5131	-108175	4	Shkodra, Qarku Shkoder, Albania	AL	AL49	4082	42.0675	19.5131	-108175	20250506050000	https://telegrafi.com/en/marsi-venecian-alias-skanderbeg/
1242016044	20250506	202505	2025	2025.3452											ALB	ALBANIAN	ALB								0	042	042	04	1	1.9	3	1	3	0.25025025025025	0								4	Skenderbeu, Qarku Elbasan, Albania	AL	AL43	3975	41.1339	20.5636	-108329	4	Skenderbeu, Qarku Elbasan, Albania	AL	AL43	3975	41.1339	20.5636	-108329	20250506050000	https://telegrafi.com/en/marsi-venecian-alias-skanderbeg/
1242016045	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	2	1	2	-1.14192495921696	0								4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	20250506050000	https://www.manningrivertimes.com.au/story/8959338/taree-sleepbus-aims-to-help-homeless-community-with-sleep-bus/
1242016046	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	4	1	4	-1.14192495921696	0								4	Sutherland Shire, New South Wales, Australia	AS	AS02	5086	-34.0833	151.05	-1603016	4	Sutherland Shire, New South Wales, Australia	AS	AS02	5086	-34.0833	151.05	-1603016	20250506050000	https://www.manningrivertimes.com.au/story/8959338/taree-sleepbus-aims-to-help-homeless-community-with-sleep-bus/
1242016047	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	080	080	08	2	5.0	5	1	5	-1.14192495921696	0								4	Kolodong, New South Wales, Australia	AS	AS02	5096	-31.8833	152.433	-1582067	4	Kolodong, New South Wales, Australia	AS	AS02	5096	-31.8833	152.433	-1582067	20250506050000	https://www.manningrivertimes.com.au/story/8959338/taree-sleepbus-aims-to-help-homeless-community-with-sleep-bus/
1242016048	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	080	080	08	2	5.0	1	1	1	-1.14192495921696	0								4	Kolodong, New South Wales, Australia	AS	AS02	5096	-31.8833	152.433	-1582067	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	20250506050000	https://www.manningrivertimes.com.au/story/8959338/taree-sleepbus-aims-to-help-homeless-community-with-sleep-bus/
1242016049	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	120	120	12	3	-4.0	10	1	10	-5.19031141868512	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506050000	https://www.wsws.org/en/articles/2025/05/06/ssvr-m06.html
1242016050	20250506	202505	2025	2025.3452											AUSEDU	MURRAY	AUS					EDU			1	042	042	04	1	1.9	6	1	6	0	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250506050000	https://energeticcity.ca/2025/05/05/community-comes-together-to-mark-red-dress-day-at-fort-st-john-events/
