1241980852	20250429	202504	2025	2025.3260	LEGJUD	SENATE						LEG	JUD												1	020	020	02	1	3.0	3	1	3	-2.27518959913326	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20250506001500	https://www.yahoo.com/news/trump-wades-confirmation-fight-over-223803478.html
1241980853	20250429	202504	2025	2025.3260	OPP	PROTESTER						OPP			USA	ILLINOIS	USA								0	040	040	04	1	1.0	2	1	2	-2.32273838630807	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250506001500	https://www.yahoo.com/news/teen-curfew-vote-delayed-alderman-233200554.html
1241980854	20250429	202504	2025	2025.3260	OPP	PROTESTER						OPP			USA	ILLINOIS	USA								0	040	040	04	1	1.0	8	1	8	-2.32273838630807	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250506001500	https://www.yahoo.com/news/teen-curfew-vote-delayed-alderman-233200554.html
1241980855	20250429	202504	2025	2025.3260	USA	ILLINOIS	USA								COP	POLICE						COP			0	012	012	01	1	-0.4	10	1	10	-2.32273838630807	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250506001500	https://www.yahoo.com/news/teen-curfew-vote-delayed-alderman-233200554.html
1241980856	20250429	202504	2025	2025.3260	USA	UNITED STATES	USA								LEGJUD	SENATE						LEG	JUD		1	020	020	02	1	3.0	2	1	2	-2.27518959913326	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506001500	https://www.yahoo.com/news/trump-wades-confirmation-fight-over-223803478.html
1241980857	20250429	202504	2025	2025.3260	USA	UNITED STATES	USA								LEGJUD	SENATE						LEG	JUD		1	020	020	02	1	3.0	2	1	2	-2.27518959913326	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250506001500	https://www.yahoo.com/news/trump-wades-confirmation-fight-over-223803478.html
1241980858	20250429	202504	2025	2025.3260	USA	ILLINOIS	USA								OPP	PROTESTER						OPP			0	040	040	04	1	1.0	2	1	2	-2.32273838630807	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250506001500	https://www.yahoo.com/news/teen-curfew-vote-delayed-alderman-233200554.html
1241980859	20250429	202504	2025	2025.3260	USA	ILLINOIS	USA								OPP	PROTESTER						OPP			0	040	040	04	1	1.0	8	1	8	-2.32273838630807	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250506001500	https://www.yahoo.com/news/teen-curfew-vote-delayed-alderman-233200554.html
1241980860	20250506	202505	2025	2025.3452											AGR	FARMER						AGR			1	036	036	03	1	4.0	10	1	10	-0.738007380073799	0								3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	20250506001500	https://www.yahoo.com/news/continuous-rain-leaves-farmers-waiting-211304105.html
1241980861	20250506	202505	2025	2025.3452											BRA	RIO DE JANEIRO	BRA								1	042	042	04	1	1.9	20	2	20	1.48221343873518	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250506001500	https://www.mycentralnebraska.com/syndicated-article/?id=1618094
1241980862	20250506	202505	2025	2025.3452											BRA	BRAZIL	BRA								1	173	173	17	4	-5.0	4	1	4	-1.91204588910133	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250506001500	https://nacla.org/criminalizing-natural-birth-interview-ricardo-jones
1241980863	20250506	202505	2025	2025.3452											BRA	BRAZIL	BRA								1	190	190	19	4	-10.0	4	1	4	-1.91204588910133	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250506001500	https://nacla.org/criminalizing-natural-birth-interview-ricardo-jones
1241980864	20250506	202505	2025	2025.3452											BUS	COMPANIES						BUS			1	020	020	02	1	3.0	10	1	10	-1.57384987893462	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506001500	https://www.yahoo.com/news/cancer-causing-chemicals-synthetic-braiding-230544838.html
1241980865	20250506	202505	2025	2025.3452											BUS	COMPANIES						BUS			0	020	020	02	1	3.0	10	1	10	-1.0250569476082	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250506001500	https://www.silive.com/news/2025/05/elected-officials-dont-let-staten-island-become-a-dumping-ground-for-battery-storage.html
1241980866	20250506	202505	2025	2025.3452											BUS	CHAMBER OF COMMERCE						BUS			1	036	036	03	1	4.0	10	1	10	4.90196078431372	0								0								0								20250506001500	https://www.sweetwaternow.com/city-of-green-rivers-clean-up-week/
1241980867	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	-0.40214477211796	0								0								0								20250506001500	https://news.northeastern.edu/2025/05/02/rfp-fatigue-ai-solutions/
1241980868	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			0	042	042	04	1	1.9	6	1	6	-1.59045725646124	0								4	Chevaline, RhôAlpes, France	FR	FRB9	16333	45.762	6.21988	-1419980	4	Chevaline, RhôAlpes, France	FR	FRB9	16333	45.762	6.21988	-1419980	20250506001500	https://deadline.com/2025/05/carrousel-studios-sunnymarch-landscape-the-annecy-murders-1236385955/
1241980869	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	042	042	04	1	1.9	8	1	8	4.66101694915255	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20250506001500	https://news.northeastern.edu/2025/05/05/david-roux-graduate-commencement-speaker-2025/
1241980870	20250506	202505	2025	2025.3452											BUS	SERVER						BUS			0	051	051	05	1	3.4	10	1	10	2.64765784114053	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250506001500	https://www.neowin.net/software/qownnotes-2552/
1241980871	20250506	202505	2025	2025.3452											BUS	SERVER						BUS			1	051	051	05	1	3.4	10	1	10	2.64765784114053	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250506001500	https://www.neowin.net/software/qownnotes-2552/
1241980872	20250506	202505	2025	2025.3452											BUS	AIRLINE						BUS			1	057	057	05	1	8.0	10	1	10	4.82180293501048	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20250506001500	https://www.ttrweekly.com/site/2025/05/etihad-and-china-eastern-airlines-start-jv-flight/
1241980873	20250506	202505	2025	2025.3452											BUS	COMPANIES						BUS			1	112	112	11	3	-2.0	6	1	6	-5.45808966861598	0								4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	4	San Salvador, San Salvador, El Salvador	ES	ES10	15758	13.7086	-89.2031	-1148082	20250506001500	https://www.yahoo.com/news/el-salvador-president-orders-arrest-235205170.html
1241980874	20250506	202505	2025	2025.3452											BUS	ENTREPRENEUR						BUS			1	112	112	11	3	-2.0	7	1	7	-1.24378109452736	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250506001500	https://www.hindustantimes.com/trending/indian-techie-says-rs-1-crore-salary-is-the-new-norm-internet-weighs-in-witch-companies-pay-rs-15-lpa-101746488606081.html
1241980875	20250506	202505	2025	2025.3452											CAN	ALBERTA	CAN								1	042	042	04	1	1.9	5	1	5	-0.20120724346076	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20250506001500	https://globalnews.ca/news/11165498/us-film-tariffs-calgary-impact/
1241980876	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								0	042	042	04	1	1.9	6	1	6	-2.78293135435992	0								4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20250506001500	https://www.saobserver.net/news/hopefully-they-feel-our-presence-kelowna-mourns-missing-and-murdered-indigenous-women-7988047
1241980877	20250506	202505	2025	2025.3452											CAN	TORONTO	CAN								1	042	042	04	1	1.9	2	1	2	4.37158469945355	0								4	Oakville, Ontario, Canada	CA	CA08	12656	43.4333	-79.6667	-570498	4	Oakville, Ontario, Canada	CA	CA08	12656	43.4333	-79.6667	-570498	20250506001500	https://www.theglobeandmail.com/life/article-artist-kimberly-myrans-had-a-sharp-eye-for-small-treasures-often/
1241980878	20250506	202505	2025	2025.3452											CAN	TORONTO	CAN								1	042	042	04	1	1.9	2	1	2	4.37158469945355	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Oakville, Ontario, Canada	CA	CA08	12656	43.4333	-79.6667	-570498	20250506001500	https://www.theglobeandmail.com/life/article-artist-kimberly-myrans-had-a-sharp-eye-for-small-treasures-often/
1241980879	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	4.37158469945355	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250506001500	https://www.theglobeandmail.com/life/article-artist-kimberly-myrans-had-a-sharp-eye-for-small-treasures-often/
1241980880	20250506	202505	2025	2025.3452											CAN	TORONTO	CAN								1	042	042	04	1	1.9	2	1	2	4.37158469945355	0								1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	20250506001500	https://www.theglobeandmail.com/life/article-artist-kimberly-myrans-had-a-sharp-eye-for-small-treasures-often/
1241980881	20250506	202505	2025	2025.3452											CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		1	040	040	04	1	1.0	5	1	5	0.55617352614015	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506001500	https://www.theglobeandmail.com/business/commentary/article-mark-carneys-trip-to-washington-is-already-a-winner/
1241980882	20250506	202505	2025	2025.3452											CHN	CHINESE	CHN								0	036	036	03	1	4.0	1	1	1	-3.51758793969849	0								4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250506001500	https://www.breitbart.com/asia/2025/05/05/russia-turns-to-india-for-support-as-stalled-ukraine-talks-frustrate-trump/
1241980883	20250506	202505	2025	2025.3452											CHN	CHINESE	CHN								0	036	036	03	1	4.0	1	1	1	-3.51758793969849	0								1	China	CH	CH		35	105	CH	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250506001500	https://www.breitbart.com/asia/2025/05/05/russia-turns-to-india-for-support-as-stalled-ukraine-talks-frustrate-trump/
1241980884	20250506	202505	2025	2025.3452											CHN	SHANGHAI	CHN								1	042	042	04	1	1.9	10	1	10	2.00803212851406	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20250506001500	https://www.ttrweekly.com/site/2025/05/vietjet-flies-hanoi-shanghai-route/
1241980885	20250506	202505	2025	2025.3452											CHN	CHINA	CHN								0	100	100	10	3	-5.0	2	1	2	-3.30882352941176	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506001500	https://www.yahoo.com/news/hit-him-karen-read-words-213831882.html
1241980886	20250506	202505	2025	2025.3452											COP	LAW ENFORCEMENT OFFICER						COP			1	010	010	01	1	0.0	5	1	5	-3.94202898550724	0								3	Browning High School, Montana, United States	US	USMT		48.5569	-113.013	1750487	3	Browning High School, Montana, United States	US	USMT		48.5569	-113.013	1750487	20250506001500	https://missoulian.com/news/local/indigenous/article_9f002e5a-8fae-489e-adcf-a15e78121b77.html
1241980887	20250506	202505	2025	2025.3452											COP	POLICE COMMISSIONER						COP			1	020	020	02	1	3.0	4	1	4	-3.96039603960396	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250506001500	https://indianexpress.com/article/india/supreme-court-asks-samay-raina-4-others-to-appear-over-remarks-against-persons-with-disabilities-9984754/
