1243411486	20250512	202505	2025	2025.3616	USA	FLORIDA	USA								GOV	GOVERNMENT						GOV			1	060	060	06	2	6.0	10	1	10	-3.4	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250512223000	https://www.theblaze.com/news/florida-s-next-phase-to-carry-out-mass-deportations-as-feds-say-state-s-efforts-are-the-blueprint
1243411487	20250512	202505	2025	2025.3616	USA	NEW YORK	USA								GOV	GOVERNMENT						GOV			1	060	060	06	2	6.0	8	1	8	-2.24159402241594	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250512223000	https://www.nysun.com/article/hawley-warns-of-suicidal-politics-of-cutting-medicaid-as-house-republicans-prepare-for-budget-battle
1243411488	20250512	202505	2025	2025.3616	USA	ARKANSAS	USA								GOV	GOVERNMENT						GOV			1	071	071	07	2	7.4	5	1	5	-2.12765957446808	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250512223000	https://www.stuttgartdailyleader.com/tax-hikes-for-rich-arkansans-could-save-federal-programs/
1243411489	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			1	071	071	07	2	7.4	2	1	2	-3.60065466448445	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250512223000	https://www.theblaze.com/news/doj-issues-head-scratching-statement-after-trans-identifying-man-convicted-in-covid-fraud-case
1243411490	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			1	090	090	09	2	-2.0	2	1	2	-1.34907251264755	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250512223000	https://setexasrecord.com/stories/671319298-bradley-adds-partner-sarah-wirskye-to-government-enforcement-investigations-practice-in-dallas-marking-continued-growth-in-texas
1243411491	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			0	112	112	11	3	-2.0	4	2	4	-4.00013934837816	3	Department Of Energy, District of Columbia, United States	US	USDC	DC001	38.8862	-77.025	530856	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	3	Department Of Energy, District of Columbia, United States	US	USDC		38.8862	-77.025	530856	20250512223000	https://www.yahoo.com/news/trump-official-targeted-biden-era-193929168.html
1243411492	20250512	202505	2025	2025.3616	USA	ARKANSAS	USA								GOV	GOVERNMENT						GOV			1	120	120	12	3	-4.0	2	1	2	-1.74863387978142	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250512223000	https://www.stuttgartdailyleader.com/aid-for-economic-weather-related-disaster-assistance-pauses-two-year-slide-in-arkansas-net-farm-income/
1243411493	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			1	160	160	16	4	-4.0	4	1	4	-1.57977883096367	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250512223000	https://www.bostonglobe.com/2025/05/12/opinion/boston-safety-homicide-rate-josh-kraft-mayor-wu/
1243411494	20250512	202505	2025	2025.3616	USA	AMERICAN	USA								GOV	ADMINISTRATION						GOV			0	1721	172	17	4	-5.0	2	1	2	-3.99137001078749	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250512223000	https://www.yahoo.com/news/trump-official-targeted-biden-era-193929168.html
1243411495	20250512	202505	2025	2025.3616	USA	AMERICAN	USA								GOV	ADMINISTRATION						GOV			0	1721	172	17	4	-5.0	3	1	3	-3.99137001078749	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250512223000	https://www.yahoo.com/news/trump-official-targeted-biden-era-193929168.html
1243411496	20250512	202505	2025	2025.3616	USA	NORTH CAROLINA	USA								GOV	GOVERNOR						GOV			0	186	186	18	4	-10.0	4	1	4	-1.35674381484437	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250512223000	https://www.carolinajournal.com/boliek-urges-nc-supreme-court-to-reject-stein-appeal-in-elections-board-case/
1243411497	20250512	202505	2025	2025.3616	USA	GREENVILLE	USA								GOV	AUTHORITIES						GOV			0	190	190	19	4	-10.0	8	1	8	-7.24832214765101	3	Greenville, South Carolina, United States	US	USSC	SC045	34.8526	-82.394	1245842	3	Greenville, South Carolina, United States	US	USSC	SC045	34.8526	-82.394	1245842	3	Greenville, South Carolina, United States	US	USSC	SC045	34.8526	-82.394	1245842	20250512223000	https://www.fox13news.com/news/fsu-shooting-suspect-phoenix-ikner-released-from-hospital-faces-murder-charges
1243411498	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								GOV	FIRE DEPARTMENT						GOV			0	190	190	19	4	-10.0	1	1	1	-1.07349298100744	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250512223000	https://www.timesleader.com/news/1697218/rite-aid-layoffs-state-to-host-online-meeting-to-support-affected-employees
1243411499	20250512	202505	2025	2025.3616	USA	NEBRASKA	USA								GOV	AUTHORITIES						GOV			1	190	190	19	4	-10.0	8	1	8	-4.56349206349206	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20250512223000	https://www.today.com/news/nebraska-family-murder-suicide-rcna206300
1243411500	20250512	202505	2025	2025.3616	USA	SOUTH CAROLINA	USA								GOV	AUTHORITIES						GOV			0	190	190	19	4	-10.0	2	1	2	-7.24832214765101	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	Greenville, South Carolina, United States	US	USSC	SC045	34.8526	-82.394	1245842	3	Greenville, South Carolina, United States	US	USSC	SC045	34.8526	-82.394	1245842	20250512223000	https://www.fox13news.com/news/fsu-shooting-suspect-phoenix-ikner-released-from-hospital-faces-murder-charges
1243411501	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								GOVLAB	GOVERNMENT						GOV	LAB		0	110	110	11	3	-2.0	4	1	4	1.09204368174727	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250512223000	https://www.carolinajournal.com/no-dems-back-house-bill-restricting-government-benefits-to-legal-residents/
1243411502	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								HLH	NURSE						HLH			0	012	012	01	1	-0.4	4	1	4	0	3	Tuscarawas, Ohio, United States	US	USOH	OH157	40.3948	-81.4071	1061714	3	Tuscarawas, Ohio, United States	US	USOH	OH157	40.3948	-81.4071	1061714	3	Tuscarawas, Ohio, United States	US	USOH	OH157	40.3948	-81.4071	1061714	20250512223000	https://woub.org/2025/05/12/nurses-ohio-lawmakers-remedy-staffing-shortages-violent-workplaces/
1243411503	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								HLH	HOSPITAL						HLH			1	071	071	07	2	7.4	4	1	4	2.76008492569002	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250512223000	https://www.wrdw.com/2025/05/12/miracle-monday-local-panda-express-helping-make-difference-families-chog/
1243411504	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								IRN	IRAN	IRN								0	057	057	05	1	8.0	2	1	2	-3.07692307692308	1	Russia	RS	RS		60	100	RS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250512223000	https://www.newkerala.com/news/o/iran-warns-european-powers-against-abusing-snapback-mechanism-940
1243411505	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								IRQ	IRAQ	IRQ								0	060	060	06	2	6.0	2	1	2	-4.17335473515249	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20250512223000	https://liberationnews.org/the-coming-purge-of-trans-troops-in-context-of-broader-lgbtq-struggle/
1243411506	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								ISR	ISRAEL	ISR								0	042	042	04	1	1.9	3	1	3	-1.99335548172757	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	1	Israel	IS	IS		31.5	34.75	IS	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	20250512223000	https://forward.com/fast-forward/719458/mo-khan-dave-portnoy-stew-peters-lilly-gaddis/
1243411507	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								ISR	ISRAEL	ISR								0	060	060	06	2	6.0	2	1	2	-2.28873239436619	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250512223000	https://www.jpost.com/opinion/article-853688
1243411508	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								ISR	ISRAEL	ISR								0	060	060	06	2	6.0	2	1	2	-2.28873239436619	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250512223000	https://www.jpost.com/opinion/article-853688
1243411509	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			0	010	010	01	1	0.0	2	1	2	-1.07349298100744	3	Luzerne, Pennsylvania, United States	US	USPA	PA051	39.9992	-79.9628	1192864	3	Luzerne, Pennsylvania, United States	US	USPA	PA051	39.9992	-79.9628	1192864	3	Luzerne, Pennsylvania, United States	US	USPA	PA051	39.9992	-79.9628	1192864	20250512223000	https://www.timesleader.com/news/1697218/rite-aid-layoffs-state-to-host-online-meeting-to-support-affected-employees
1243411510	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	APPEALS COURT						JUD			0	010	010	01	1	0.0	4	1	4	-1.35674381484437	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250512223000	https://www.carolinajournal.com/boliek-urges-nc-supreme-court-to-reject-stein-appeal-in-elections-board-case/
1243411511	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	DEFENSE LAWYER						JUD			0	013	013	01	1	0.4	2	1	2	-5.33910533910534	3	Northlake, Connecticut, United States	US	USCT	CT001	41.1001	-73.7212	1770282	3	Northlake, Connecticut, United States	US	USCT	CT001	41.1001	-73.7212	1770282	3	Northlake, Connecticut, United States	US	USCT	CT001	41.1001	-73.7212	1770282	20250512223000	https://www.yahoo.com/news/gary-man-trial-road-rage-215000319.html
1243411512	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	013	013	01	1	0.4	2	1	2	-0.44345898004435	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20250512223000	https://www.wnd.com/2025/05/watch-u-s-attorney-looking-into-last-minute-sweeping-pardons-issued-by-joe-biden/
1243411513	20250512	202505	2025	2025.3616	USA	DISTRICT OF COLUMBIA	USA								JUD	ATTORNEY						JUD			1	013	013	01	1	0.4	8	1	8	-0.44345898004435	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20250512223000	https://www.wnd.com/2025/05/watch-u-s-attorney-looking-into-last-minute-sweeping-pardons-issued-by-joe-biden/
1243411514	20250512	202505	2025	2025.3616	USA	NORTH CAROLINA	USA								JUD	HIGH COURT						JUD			1	020	020	02	1	3.0	14	1	10	-1.35674381484437	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250512223000	https://www.carolinajournal.com/boliek-urges-nc-supreme-court-to-reject-stein-appeal-in-elections-board-case/
1243411515	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	PROSECUTOR						JUD			0	020	020	02	1	3.0	4	1	4	-6.47571606475716	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250512223000	https://www.staradvertiser.com/2025/05/12/breaking-news/diddy-sex-trafficking-trial-opens-with-graphic-testimony/
1243411516	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	SUPREME COURT						JUD			1	020	020	02	1	3.0	4	1	4	-0.80321285140562	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20250512223000	https://www.yahoo.com/news/possible-settlement-reached-long-running-212252072.html
1243411517	20250512	202505	2025	2025.3616	USA	TEXAS	USA								JUD	SUPREME COURT						JUD			1	020	020	02	1	3.0	5	1	5	-0.80321285140562	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20250512223000	https://www.yahoo.com/news/possible-settlement-reached-long-running-212252072.html
1243411518	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	SUPREME COURT						JUD			1	046	046	04	1	7.0	2	1	2	-0.82644628099173	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20250512223000	https://radio.foxnews.com/2025/05/12/laurel-libby-free-speech-battle/
1243411519	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	046	046	04	1	7.0	5	1	5	2.03761755485894	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250512223000	https://setexasrecord.com/stories/671319291-greenberg-traurig-appoints-leading-antitrust-litigator-bill-katz-as-global-co-chair-of-antitrust-litigation-competition-regulation-practice
1243411520	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	DEFENSE LAWYER						JUD			0	051	051	05	1	3.4	2	1	2	-6.47571606475716	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250512223000	https://www.staradvertiser.com/2025/05/12/breaking-news/diddy-sex-trafficking-trial-opens-with-graphic-testimony/
1243411521	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			0	060	060	06	2	6.0	2	1	2	-1.07349298100744	3	Luzerne, Pennsylvania, United States	US	USPA	PA051	39.9992	-79.9628	1192864	3	Luzerne, Pennsylvania, United States	US	USPA	PA051	39.9992	-79.9628	1192864	3	Luzerne, Pennsylvania, United States	US	USPA	PA051	39.9992	-79.9628	1192864	20250512223000	https://www.timesleader.com/news/1697218/rite-aid-layoffs-state-to-host-online-meeting-to-support-affected-employees
1243411522	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	LAWYER						JUD			0	120	120	12	3	-4.0	2	1	2	-6.65054413542926	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250512223000	https://www.sun-sentinel.com/2025/05/12/the-callous-cruelty-of-erasing-images-of-gun-victims-editorial/
1243411523	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	STATE SUPREME COURT						JUD			0	120	120	12	3	-4.0	4	1	4	-1.35674381484437	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250512223000	https://www.carolinajournal.com/boliek-urges-nc-supreme-court-to-reject-stein-appeal-in-elections-board-case/
1243411524	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	CHIEF JUSTICE						JUD			0	190	190	19	4	-10.0	1	1	1	-3.69702434625789	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250512223000	https://www.nysun.com/article/trump-and-his-inner-circle-are-entertaining-something-nuts-suspension-of-habeas-corpus-to-jump-start-deportations
1243411525	20250512	202505	2025	2025.3616	USA	TEXAS	USA								JUD	SUPREME COURT						JUD			1	190	190	19	4	-10.0	7	1	7	-0.80321285140562	3	Las Cruces, New Mexico, United States	US	USNM	NM013	32.3123	-106.778	899715	3	Las Cruces, New Mexico, United States	US	USNM		32.3123	-106.778	899715	3	Las Cruces, New Mexico, United States	US	USNM		32.3123	-106.778	899715	20250512223000	https://www.yahoo.com/news/possible-settlement-reached-long-running-212252072.html
1243411526	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								JUD	SUPREME COURT						JUD			1	190	190	19	4	-10.0	2	1	2	-0.80321285140562	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250512223000	https://www.yahoo.com/news/possible-settlement-reached-long-running-212252072.html
1243411527	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								LAB	WORKER						LAB			0	010	010	01	1	0.0	4	1	4	5.90227382680212	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250512223000	https://www.offalyexpress.ie/news/offaly-life/1799401/thought-for-the-week-offaly-columnist-says-election-of-pope-leo-xiv-brings-a-refreshing-wave-of-optimism.html
1243411528	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								LAB	EMPLOYEE						LAB			1	020	020	02	1	3.0	2	1	2	-5.15021459227468	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250512223000	https://www.yahoo.com/news/fema-cuts-emergency-training-ahead-215459399.html
1243411529	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								LEG	LEGISLATOR						LEG			0	010	010	01	1	0.0	1	1	1	0.70993914807303	3	Cohasset, Massachusetts, United States	US	USMA	MA021	42.2418	-70.8037	613802	3	Cohasset, Massachusetts, United States	US	USMA	MA021	42.2418	-70.8037	613802	3	Cohasset, Massachusetts, United States	US	USMA	MA021	42.2418	-70.8037	613802	20250512223000	https://www.yahoo.com/news/cities-towns-urge-state-release-201531441.html
1243411530	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								LEG	LEGISLATOR						LEG			0	010	010	01	1	0.0	1	1	1	0.70993914807303	3	Cohasset, Massachusetts, United States	US	USMA	MA021	42.2418	-70.8037	613802	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Cohasset, Massachusetts, United States	US	USMA	MA021	42.2418	-70.8037	613802	20250512223000	https://www.yahoo.com/news/cities-towns-urge-state-release-201531441.html
1243411531	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								LEG	LAWMAKER						LEG			0	013	013	01	1	0.4	3	1	3	0.70993914807303	3	Cohasset, Massachusetts, United States	US	USMA	MA021	42.2418	-70.8037	613802	3	Cohasset, Massachusetts, United States	US	USMA	MA021	42.2418	-70.8037	613802	3	Cohasset, Massachusetts, United States	US	USMA	MA021	42.2418	-70.8037	613802	20250512223000	https://www.yahoo.com/news/cities-towns-urge-state-release-201531441.html
1243411532	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								LEG	LAWMAKER						LEG			0	013	013	01	1	0.4	1	1	1	0.70993914807303	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Cohasset, Massachusetts, United States	US	USMA	MA021	42.2418	-70.8037	613802	3	Cohasset, Massachusetts, United States	US	USMA	MA021	42.2418	-70.8037	613802	20250512223000	https://www.yahoo.com/news/cities-towns-urge-state-release-201531441.html
1243411533	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								LEG	DELEGATE						LEG			1	036	036	03	1	4.0	4	1	4	1.90779014308426	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250512223000	https://www.finanznachrichten.de/nachrichten-2025-05/65379122-arcstone-us-corp-arcstone-securities-and-investment-corp-to-lead-day-one-finale-and-wine-reception-at-critical-minerals-institute-summit-iv-296.htm
1243411534	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								LEG	SENATOR						LEG			1	036	036	03	1	4.0	2	1	2	3.57142857142857	3	Vermilion Regional Airport, Illinois, United States	US	USIL	IL183	40.1991	-87.6003	427199	3	Vermilion Regional Airport, Illinois, United States	US	USIL		40.1991	-87.6003	427199	3	Vermilion Regional Airport, Illinois, United States	US	USIL		40.1991	-87.6003	427199	20250512223000	https://www.yahoo.com/news/danville-airport-receive-300k-federal-192235457.html
1243411535	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	043	043	04	1	2.8	2	1	2	3.8135593220339	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250512223000	https://www.jdsupra.com/legalnews/trump-to-nominate-cfpb-nominee-to-4740089/
1243411536	20250512	202505	2025	2025.3616	USA	ATLANTA	USA								LEG	SENATE						LEG			1	080	080	08	2	5.0	10	1	10	1.03626943005181	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250512223000	https://www.wrdw.com/2025/05/12/gov-kemp-signs-legislation-strengthen-georgias-workforce/
1243411537	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								LEG	SENATOR						LEG			1	084	084	08	2	7.0	2	1	2	3.57142857142857	3	Vermilion Regional Airport, Illinois, United States	US	USIL	IL183	40.1991	-87.6003	427199	3	Vermilion Regional Airport, Illinois, United States	US	USIL		40.1991	-87.6003	427199	3	Vermilion Regional Airport, Illinois, United States	US	USIL		40.1991	-87.6003	427199	20250512223000	https://www.yahoo.com/news/danville-airport-receive-300k-federal-192235457.html
1243411538	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								LEG	SENATOR						LEG			1	173	173	17	4	-5.0	1	1	1	-10.9947643979058	3	Hamilton County, Ohio, United States	US	USOH	OH061	39.1834	-84.5333	1074043	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250512223000	https://www.yahoo.com/news/moreno-introduces-larry-henderson-act-214318331.html
1243411539	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								LEG	SENATOR						LEG			1	180	180	18	4	-9.0	1	1	1	-10.9947643979058	3	Hamilton County, Ohio, United States	US	USOH	OH061	39.1834	-84.5333	1074043	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250512223000	https://www.yahoo.com/news/moreno-introduces-larry-henderson-act-214318331.html
1243411540	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			0	190	190	19	4	-10.0	1	1	1	-3.69702434625789	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20250512223000	https://www.nysun.com/article/trump-and-his-inner-circle-are-entertaining-something-nuts-suspension-of-habeas-corpus-to-jump-start-deportations
1243411541	20250512	202505	2025	2025.3616	USA	BOSTON	USA								MED	MEDIA						MED			1	010	010	01	1	0.0	2	1	2	2.18181818181818	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250512223000	https://www.hbook.com/story/acoustic-rooster-on-pbs-kids
1243411542	20250512	202505	2025	2025.3616	USA	JERSEY	USA								MED	MEDIA						MED			1	043	043	04	1	2.8	10	1	10	-7.5187969924812	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250512223000	https://www.kwqc.com:443/2025/05/12/davenport-police-department-police-shot-armed-suspect-overnight/
1243411543	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	043	043	04	1	2.8	3	1	3	1.15606936416185	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	4	Guadalupe, Nuevo LeóX, Mexico	MX	MX19	20887	24.4458	-99.8206	6194824	4	Guadalupe, Nuevo LeóX, Mexico	MX	MX19	20887	24.4458	-99.8206	6194824	20250512223000	https://catholicphilly.com/2025/05/features/our-new-priests/with-marys-grace-and-guidance-new-priest-realizes-this-is-where-god-wants-me/
1243411544	20250512	202505	2025	2025.3616	USA	WASHINGTON	USA								MIL	FIGHTER JET						MIL			1	045	045	04	1	5.0	6	1	6	0	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250512223000	https://dunyanews.tv/en/Business/883690-pakistan-textile-wants-trump-to-cut-export-tariffs-after-india-ceasefi
