1243695263	20250514	202505	2025	2025.3671	TUR	SMYRNA	TUR								USA	CHARLOTTE	USA								1	051	051	05	1	3.4	2	1	2	-1.05820105820105	4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	20250514044500	https://www.delawarepublic.org/education/2025-05-13/delawareans-settle-school-board-races-statewide
1243695264	20250514	202505	2025	2025.3671	TURGOV	TURKISH	TUR					GOV			IGOWSTNAT	NATO	WST	NAT				IGO			1	040	040	04	1	1.0	3	1	3	2.97872340425532	1	Kosovo	KV	KV		42.583333	21	KV	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250514044500	http://www.china.org.cn/2025-05/14/content_117873797.shtml
1243695265	20250514	202505	2025	2025.3671	TURGOV	TURKISH	TUR					GOV			RUS	RUSSIA	RUS								1	051	051	05	1	3.4	2	1	2	2.97872340425532	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Russia	RS	RS		60	100	RS	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20250514044500	http://www.china.org.cn/2025-05/14/content_117873797.shtml
1243695266	20250514	202505	2025	2025.3671	TURGOV	TURKEY	TUR					GOV			RUS	RUSSIA	RUS								1	051	051	05	1	3.4	1	1	1	2.97872340425532	1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20250514044500	http://www.china.org.cn/2025-05/14/content_117873797.shtml
1243695267	20250514	202505	2025	2025.3671	TURGOV	TURKISH	TUR					GOV			UKR	UKRAINE	UKR								1	051	051	05	1	3.4	2	1	2	2.97872340425532	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Ukraine	UP	UP		49	32	UP	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20250514044500	http://www.china.org.cn/2025-05/14/content_117873797.shtml
1243695268	20250514	202505	2025	2025.3671	TURGOV	TURKEY	TUR					GOV			UKR	UKRAINE	UKR								1	051	051	05	1	3.4	1	1	1	2.97872340425532	1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20250514044500	http://www.china.org.cn/2025-05/14/content_117873797.shtml
1243695269	20250514	202505	2025	2025.3671	TWN	TAIWAN	TWN																		1	042	042	04	1	1.9	2	1	2	2.44941427050053	1	China	CH	CH		35	105	CH	0								1	Philippines	RP	RP		13	122	RP	20250514044500	https://vietnamnews.vn/life-style/1717595/viet-nam-attracts-asian-tourists-due-to-proximity-culture.html
1243695270	20250514	202505	2025	2025.3671	TWN	TAIWAN	TWN																		1	042	042	04	1	1.9	2	1	2	2.44941427050053	1	Philippines	RP	RP		13	122	RP	0								1	Philippines	RP	RP		13	122	RP	20250514044500	https://vietnamnews.vn/life-style/1717595/viet-nam-attracts-asian-tourists-due-to-proximity-culture.html
1243695271	20250514	202505	2025	2025.3671	TWN	TAIPEI	TWN								CHN	CHINESE	CHN								1	170	170	17	4	-7.0	10	1	10	-8.92857142857143	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250514044500	https://biztoc.com/x/b2da29e76f7af804
1243695272	20250514	202505	2025	2025.3671	UAF	TERRORIST						UAF													1	190	190	19	4	-10.0	2	1	2	-7.12250712250712	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250514044500	https://www.hindustantimes.com/india-news/after-operation-sindoor-indian-army-launches-operation-keller-what-is-it-101747194822039.html
1243695273	20250514	202505	2025	2025.3671	UAF	TERRORIST						UAF													1	190	190	19	4	-10.0	3	1	3	-7.12250712250712	4	Lashkar, Madhya Pradesh, India	IN	IN35	17734	26.1967	78.1514	-2102529	0								4	Lashkar, Madhya Pradesh, India	IN	IN35	17734	26.1967	78.1514	-2102529	20250514044500	https://www.hindustantimes.com/india-news/after-operation-sindoor-indian-army-launches-operation-keller-what-is-it-101747194822039.html
1243695274	20250514	202505	2025	2025.3671	UAF	TERRORIST						UAF													1	193	193	19	4	-10.0	2	1	2	-7.12250712250712	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250514044500	https://www.hindustantimes.com/india-news/after-operation-sindoor-indian-army-launches-operation-keller-what-is-it-101747194822039.html
1243695275	20250514	202505	2025	2025.3671	UAF	TERRORIST						UAF			FRA	FRANCE	FRA								0	111	111	11	3	-2.0	2	1	2	-10.6498194945848	1	Mali	ML	ML		17	-4	ML	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250514044500	https://www.amren.com/news/2025/05/stabbing-in-france-that-brought-thousands-of-protesters-to-the-streets-was-allegedly-committed-by-a-man-from-roma-migrant-family/
1243695276	20250514	202505	2025	2025.3671	UAF	TERRORIST						UAF			FRA	FRANCE	FRA								0	111	111	11	3	-2.0	1	1	1	-10.6498194945848	1	Mali	ML	ML		17	-4	ML	1	Mali	ML	ML		17	-4	ML	1	France	FR	FR		46	2	FR	20250514044500	https://www.amren.com/news/2025/05/stabbing-in-france-that-brought-thousands-of-protesters-to-the-streets-was-allegedly-committed-by-a-man-from-roma-migrant-family/
1243695277	20250514	202505	2025	2025.3671	UAF	TERRORIST						UAF			MIL	ARMY						MIL			1	193	193	19	4	-10.0	8	1	8	-7.12250712250712	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250514044500	https://www.hindustantimes.com/india-news/after-operation-sindoor-indian-army-launches-operation-keller-what-is-it-101747194822039.html
1243695278	20250514	202505	2025	2025.3671	UGA	UGANDA	UGA																		0	040	040	04	1	1.0	4	1	4	-3.98040416411512	1	Uganda	UG	UG		2	33	UG	0								1	Uganda	UG	UG		2	33	UG	20250514044500	https://observer.ug/viewpoint/love-fear-hatred-and-others-human-emotion-and-the-1995-constitution/
1243695279	20250514	202505	2025	2025.3671	UGA	UGANDA	UGA																		0	051	051	05	1	3.4	4	1	4	-3.98040416411512	1	Uganda	UG	UG		2	33	UG	0								1	Uganda	UG	UG		2	33	UG	20250514044500	https://observer.ug/viewpoint/love-fear-hatred-and-others-human-emotion-and-the-1995-constitution/
1243695280	20250514	202505	2025	2025.3671	UGA	UGANDA	UGA																		1	110	110	11	3	-2.0	2	1	2	-7.1014492753623	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20250514044500	https://observer.ug/viewpoint/rebuttal-to-mwenda-how-uganda-has-fallen-apart-and-the-centre-cannot-hold/
1243695281	20250514	202505	2025	2025.3671	UGA	UGANDA	UGA																		1	110	110	11	3	-2.0	2	1	2	-7.1014492753623	1	Uganda	UG	UG		2	33	UG	0								1	Uganda	UG	UG		2	33	UG	20250514044500	https://observer.ug/viewpoint/rebuttal-to-mwenda-how-uganda-has-fallen-apart-and-the-centre-cannot-hold/
1243695282	20250514	202505	2025	2025.3671	UGA	UGANDA	UGA																		0	111	111	11	3	-2.0	4	1	4	-3.98040416411512	1	Uganda	UG	UG		2	33	UG	0								1	Uganda	UG	UG		2	33	UG	20250514044500	https://observer.ug/viewpoint/love-fear-hatred-and-others-human-emotion-and-the-1995-constitution/
1243695283	20250514	202505	2025	2025.3671	UGA	KAMPALA	UGA								AFR	AFRICA	AFR								1	043	043	04	1	2.8	8	1	8	3.70942812982998	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20250514044500	https://observer.ug/viewpoint/the-kampala-declaration-will-trigger-more-financing-of-agri-food-systems/
1243695284	20250514	202505	2025	2025.3671	UGA	UGANDAN	UGA								CVL	CIVIL SOCIETY						CVL			0	172	172	17	4	-5.0	4	1	4	-1.50829562594268	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20250514044500	https://observer.ug/viewpoint/usaid-exit-international-community-must-prioritize-community-needs/
1243695285	20250514	202505	2025	2025.3671	UGA	UGANDA	UGA								IGOAFRAFU	THE AU	AFR					IGO			0	043	043	04	1	2.8	5	1	5	3.70942812982998	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20250514044500	https://observer.ug/viewpoint/the-kampala-declaration-will-trigger-more-financing-of-agri-food-systems/
1243695286	20250514	202505	2025	2025.3671	UGA	UGANDA	UGA								USA	FIRST STATE	USA								0	010	010	01	1	0.0	4	1	4	-7.1014492753623	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20250514044500	https://observer.ug/viewpoint/rebuttal-to-mwenda-how-uganda-has-fallen-apart-and-the-centre-cannot-hold/
1243695287	20250514	202505	2025	2025.3671	UGA	UGANDA	UGA								USA	FIRST STATE	USA								0	020	020	02	1	3.0	4	1	4	-7.1014492753623	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20250514044500	https://observer.ug/viewpoint/rebuttal-to-mwenda-how-uganda-has-fallen-apart-and-the-centre-cannot-hold/
1243695288	20250514	202505	2025	2025.3671	UGAGOV	UGANDAN	UGA					GOV			CVL	CIVIL SOCIETY						CVL			0	172	172	17	4	-5.0	6	1	6	-1.50829562594268	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20250514044500	https://observer.ug/viewpoint/usaid-exit-international-community-must-prioritize-community-needs/
1243695289	20250514	202505	2025	2025.3671	UKR	KYIV	UKR																		0	030	030	03	1	4.0	7	1	7	-2.47279920870426	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695290	20250514	202505	2025	2025.3671	UKR	KYIV	UKR																		0	030	030	03	1	4.0	1	1	1	-2.47279920870426	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695291	20250514	202505	2025	2025.3671	UKR	KYIV	UKR																		0	0833	083	08	2	5.0	1	1	1	-2.27848101265823	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.theguardian.com/world/2025/may/14/calls-for-russias-frozen-assets-held-in-belgium-to-be-used-in-rebuilding-ukraine
1243695292	20250514	202505	2025	2025.3671	UKR	KYIV	UKR																		0	0833	083	08	2	5.0	1	1	1	-2.27848101265823	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	0								4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20250514044500	https://www.theguardian.com/world/2025/may/14/calls-for-russias-frozen-assets-held-in-belgium-to-be-used-in-rebuilding-ukraine
1243695293	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR																		0	0871	087	08	2	9.0	4	1	4	-2.47279920870426	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695294	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR																		0	0871	087	08	2	9.0	1	1	1	-2.47279920870426	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695295	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR																		0	110	110	11	3	-2.0	6	1	6	-2.94985250737463	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695296	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR																		1	114	114	11	3	-2.0	5	1	5	-2.27848101265823	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.theguardian.com/world/2025/may/14/calls-for-russias-frozen-assets-held-in-belgium-to-be-used-in-rebuilding-ukraine
1243695297	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								DEU	GERMANY	DEU								0	043	043	04	1	2.8	2	1	2	-2.94985250737463	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	France	FR	FR		46	2	FR	1	United Kingdom	UK	UK		54	-4	UK	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695298	20250514	202505	2025	2025.3671	UKR	KYIV	UKR								DEU	GERMANY	DEU								0	043	043	04	1	2.8	6	1	6	-2.94985250737463	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Germany	GM	GM		51.5	10.5	GM	1	United Kingdom	UK	UK		54	-4	UK	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695299	20250514	202505	2025	2025.3671	UKR	KYIV	UKR								DEU	GERMANY	DEU								0	043	043	04	1	2.8	2	1	2	-2.94985250737463	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695300	20250514	202505	2025	2025.3671	UKR	KYIV	UKR								EUR	EUROPEAN	EUR								1	043	043	04	1	2.8	8	1	8	-2.47279920870426	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695301	20250514	202505	2025	2025.3671	UKR	KYIV	UKR								FRA	FRANCE	FRA								0	043	043	04	1	2.8	8	1	8	-2.94985250737463	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	France	FR	FR		46	2	FR	1	United Kingdom	UK	UK		54	-4	UK	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695302	20250514	202505	2025	2025.3671	UKR	KYIV	UKR								FRA	FRANCE	FRA								0	043	043	04	1	2.8	2	1	2	-2.94985250737463	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695303	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	-2.94985250737463	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Poland	PL	PL		52	20	PL	1	United Kingdom	UK	UK		54	-4	UK	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695304	20250514	202505	2025	2025.3671	UKR	KYIV	UKR								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	6	1	6	-2.94985250737463	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695305	20250514	202505	2025	2025.3671	UKR	KYIV	UKR								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	-2.94985250737463	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695306	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								GOV	GOVERNMENT						GOV			1	0253	025	02	1	-0.3	5	1	5	-2.27848101265823	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.theguardian.com/world/2025/may/14/calls-for-russias-frozen-assets-held-in-belgium-to-be-used-in-rebuilding-ukraine
1243695307	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	5	1	5	-3.03030303030303	1	Ukraine	UP	UP		49	32	UP	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Ukraine	UP	UP		49	32	UP	20250514044500	https://www.surinametimes.com/artikel/us-working-relentlessly-to-end-bloodshed-in-ukraine
1243695308	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								GOV	ADMINISTRATION						GOV			0	057	057	05	1	8.0	6	1	6	-2.94985250737463	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695309	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								GOV	GOVERNMENT						GOV			1	084	084	08	2	7.0	5	1	5	-2.27848101265823	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.theguardian.com/world/2025/may/14/calls-for-russias-frozen-assets-held-in-belgium-to-be-used-in-rebuilding-ukraine
1243695310	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								LEG	REPRESENTATIVES						LEG			0	040	040	04	1	1.0	5	1	5	-2.47279920870426	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	5	Nidwalden, Nidwalden, Switzerland	SZ	SZ13	26306	46.95	8.41667	-2553343	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695311	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								LEG	REPRESENTATIVES						LEG			0	040	040	04	1	1.0	2	1	2	-2.47279920870426	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	5	Nidwalden, Nidwalden, Switzerland	SZ	SZ13	26306	46.95	8.41667	-2553343	5	Nidwalden, Nidwalden, Switzerland	SZ	SZ13	26306	46.95	8.41667	-2553343	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695312	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								LEG	REPRESENTATIVES						LEG			0	040	040	04	1	1.0	1	1	1	-2.47279920870426	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Malta	MT	MT		35.916667	14.433333	MT	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695313	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								POL	POLAND	POL								0	043	043	04	1	2.8	2	1	2	-2.94985250737463	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Germany	GM	GM		51.5	10.5	GM	1	United Kingdom	UK	UK		54	-4	UK	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695314	20250514	202505	2025	2025.3671	UKR	KYIV	UKR								POL	POLAND	POL								0	043	043	04	1	2.8	6	1	6	-2.94985250737463	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Poland	PL	PL		52	20	PL	1	United Kingdom	UK	UK		54	-4	UK	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695315	20250514	202505	2025	2025.3671	UKR	KYIV	UKR								POL	POLAND	POL								0	043	043	04	1	2.8	2	1	2	-2.94985250737463	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695316	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	030	030	03	1	4.0	3	1	3	-2.47279920870426	4	Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695317	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	030	030	03	1	4.0	1	1	1	-2.47279920870426	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695318	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	040	040	04	1	1.0	1	1	1	0.7181328545781	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://aninews.in/news/world/asia/india-welcomes-direct-talks-announced-between-russia-and-ukraine-mea20250514023112/
1243695319	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								RUS	MOSCOW	RUS								0	042	042	04	1	1.9	2	1	2	0.7181328545781	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250514044500	https://aninews.in/news/world/asia/india-welcomes-direct-talks-announced-between-russia-and-ukraine-mea20250514023112/
1243695320	20250514	202505	2025	2025.3671	UKR	UKRAINIAN	UKR								RUS	RUSSIAN	RUS								1	044	044	04	1	2.5	2	1	2	-2.47279920870426	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695321	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								1	044	044	04	1	2.5	2	1	2	-2.47279920870426	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695322	20250514	202505	2025	2025.3671	UKR	UKRAINIAN	UKR								RUS	RUSSIAN	RUS								1	044	044	04	1	2.5	4	1	4	-2.47279920870426	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695323	20250514	202505	2025	2025.3671	UKR	UKRAINIAN	UKR								RUS	RUSSIAN	RUS								1	044	044	04	1	2.5	2	1	2	-2.47279920870426	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Belarus	BO	BO		53	28	BO	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
