1243681719	20250507	202505	2025	2025.3479	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	193	193	19	4	-10.0	1	1	1	-8.55855855855856	2	California, United States	US	USCA		36.17	-119.746	CA	3	Thurston County, Washington, United States	US	USWA		46.9165	-122.818	1529226	3	Thurston County, Washington, United States	US	USWA		46.9165	-122.818	1529226	20250514030000	https://www.yahoo.com/news/thurston-county-wa-shooting-suspect-221643662.html
1243681720	20250507	202505	2025	2025.3479	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	193	193	19	4	-10.0	1	1	1	-8.55855855855856	2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Thurston County, Washington, United States	US	USWA		46.9165	-122.818	1529226	2	California, United States	US	USCA		36.17	-119.746	CA	20250514030000	https://www.yahoo.com/news/thurston-county-wa-shooting-suspect-221643662.html
1243681721	20250507	202505	2025	2025.3479	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	193	193	19	4	-10.0	1	1	1	-8.55855855855856	2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Thurston County, Washington, United States	US	USWA		46.9165	-122.818	1529226	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20250514030000	https://www.yahoo.com/news/thurston-county-wa-shooting-suspect-221643662.html
1243681722	20250513	202505	2025	2025.3644	THA	THAILAND	THA																		0	010	010	01	1	0.0	2	1	2	-0.80862533692723	4	Nonthaburi, Nonthaburi, Thailand	TH	TH38	26803	13.8622	100.513	-3252231	0								4	Nonthaburi, Nonthaburi, Thailand	TH	TH38	26803	13.8622	100.513	-3252231	20250514030000	https://www.bangkokpost.com/thailand/general/3025056/canal-bridge-road-opens-early
1243681723	20250513	202505	2025	2025.3644	THA	NONTHABURI	THA								EDU	SCHOOL						EDU			1	080	080	08	2	5.0	6	1	6	-0.80862533692723	4	Chao Phraya, Thailand (general), Thailand	TH	TH00	26989	13.5333	100.602	-3247040	4	Chao Phraya, Thailand (general), Thailand	TH	TH00	26989	13.5333	100.602	-3247040	4	Nonthaburi, Nonthaburi, Thailand	TH	TH38	26803	13.8622	100.513	-3252231	20250514030000	https://www.bangkokpost.com/thailand/general/3025056/canal-bridge-road-opens-early
1243681724	20250513	202505	2025	2025.3644	THA	THAILAND	THA								EDU	SCHOOL						EDU			1	080	080	08	2	5.0	2	1	2	-0.80862533692723	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Nonthaburi, Nonthaburi, Thailand	TH	TH38	26803	13.8622	100.513	-3252231	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250514030000	https://www.bangkokpost.com/thailand/general/3025056/canal-bridge-road-opens-early
1243681725	20250513	202505	2025	2025.3644	THA	THAILAND	THA								EDU	SCHOOL						EDU			1	080	080	08	2	5.0	2	1	2	-0.80862533692723	4	Nonthaburi, Nonthaburi, Thailand	TH	TH38	26803	13.8622	100.513	-3252231	4	Chao Phraya, Thailand (general), Thailand	TH	TH00	26989	13.5333	100.602	-3247040	4	Nonthaburi, Nonthaburi, Thailand	TH	TH38	26803	13.8622	100.513	-3252231	20250514030000	https://www.bangkokpost.com/thailand/general/3025056/canal-bridge-road-opens-early
1243681726	20250514	202505	2025	2025.3671											AGR	RANCHER						AGR			1	190	190	19	4	-10.0	8	1	8	-0.69284064665127	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250514030000	https://www.kvue.com/article/news/local/central-texas-farmers-ranchers-heat-wave-impacts/269-93fd893c-80d5-41e9-9ebe-fdccccb6c78d
1243681727	20250514	202505	2025	2025.3671											ARE	UNITED ARAB EMIRATES	ARE								1	1123	112	11	3	-2.0	2	1	2	-7.25806451612903	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250514030000	https://www.indiatvnews.com/uttar-pradesh/ex-army-man-hacked-to-death-body-chopped-into-pieces-by-wife-lover-in-ballia-arrested-police-latest-updates-2025-05-14-990210
1243681728	20250514	202505	2025	2025.3671											ARE	UNITED ARAB EMIRATES	ARE								1	190	190	19	4	-10.0	2	1	2	-7.25806451612903	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250514030000	https://www.indiatvnews.com/uttar-pradesh/ex-army-man-hacked-to-death-body-chopped-into-pieces-by-wife-lover-in-ballia-arrested-police-latest-updates-2025-05-14-990210
1243681729	20250514	202505	2025	2025.3671											AUS	AUSTRALIA	AUS								1	014	014	01	1	0.0	4	1	4	6.1624649859944	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250514030000	https://www.miragenews.com/el-rustico-launches-gourmet-quality-deli-chips-1459784/
1243681730	20250514	202505	2025	2025.3671											AUS	VICTORIA	AUS								0	042	042	04	1	1.9	7	1	7	-3.14049586776859	0								4	Victoria Park, Queensland, Australia	AS	AS04	154679	-21.15	149.2	-1606935	4	Victoria Park, Queensland, Australia	AS	AS04	154679	-21.15	149.2	-1606935	20250514030000	https://www.dailymail.co.uk/news/article-14709293/clover-moore-ban-sydney-victoria-park.html
1243681731	20250514	202505	2025	2025.3671											AUS	VICTORIA	AUS								0	042	042	04	1	1.9	1	1	1	-3.14049586776859	0								4	Prince Alfred Park, New South Wales, Australia	AS	AS02	5066	-33.8068	151.001	11357044	4	Victoria Park, Queensland, Australia	AS	AS04	154679	-21.15	149.2	-1606935	20250514030000	https://www.dailymail.co.uk/news/article-14709293/clover-moore-ban-sydney-victoria-park.html
1243681732	20250514	202505	2025	2025.3671											AUS	VICTORIA	AUS								1	043	043	04	1	2.8	4	1	4	-3.14049586776859	0								4	Victoria Park, Queensland, Australia	AS	AS04	154679	-21.15	149.2	-1606935	4	Victoria Park, Queensland, Australia	AS	AS04	154679	-21.15	149.2	-1606935	20250514030000	https://www.dailymail.co.uk/news/article-14709293/clover-moore-ban-sydney-victoria-park.html
1243681733	20250514	202505	2025	2025.3671											AUS	AUSTRALIA	AUS								1	1243	124	12	3	-4.0	4	1	4	-5.09915014164306	0								4	Port Stephens, New South Wales, Australia	AS	AS02	5096	-32.7	152.083	-1602141	4	Port Stephens, New South Wales, Australia	AS	AS02	5096	-32.7	152.083	-1602141	20250514030000	https://www.newcastleherald.com.au/story/8966531/police-pursuit-ends-in-newcastle-bypass-crash-man-charged/
1243681734	20250514	202505	2025	2025.3671											AUT	AUSTRIA	AUT								1	040	040	04	1	1.0	4	1	4	3.97111913357401	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20250514030000	https://www.yahoo.com/news/lake-harriet-eatery-bread-pickle-005948092.html
1243681735	20250514	202505	2025	2025.3671											BRA	BRAZILIAN	BRA								1	046	046	04	1	7.0	2	1	2	4.2833607907743	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250514030000	https://www.shine.cn/news/nation/2505142625/
1243681736	20250514	202505	2025	2025.3671											BUS	ENTREPRENEUR						BUS			1	030	030	03	1	4.0	10	1	10	3.19488817891374	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20250514030000	https://www.thefastmode.com/services-and-innovations/41713-telenet-zones-in-with-business-wifi-workpass
1243681737	20250514	202505	2025	2025.3671											BUS	COMPANY						BUS			1	084	084	08	2	7.0	5	1	5	-9.46236559139786	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250514030000	https://www.yahoo.com/news/morton-salt-pay-75k-unfair-225224076.html
1243681738	20250514	202505	2025	2025.3671											BUS	BUSINESS						BUS			1	130	130	13	3	-4.4	5	1	5	0	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250514030000	https://www.miragenews.com/proposed-non-compete-ban-may-backfire-on-workers-1459788/
1243681739	20250514	202505	2025	2025.3671											CHN	CHINESE	CHN								0	040	040	04	1	1.0	1	1	1	2.58620689655173	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20250514030000	https://www.jdsupra.com/legalnews/u-s-reaches-agreement-on-trade-deal-1189338/
1243681740	20250514	202505	2025	2025.3671											CHN	CHINESE	CHN								0	040	040	04	1	1.0	7	1	7	2.58620689655173	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250514030000	https://www.jdsupra.com/legalnews/u-s-reaches-agreement-on-trade-deal-1189338/
1243681741	20250514	202505	2025	2025.3671											CHN	CHINESE	CHN								0	046	046	04	1	7.0	1	1	1	2.58620689655173	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20250514030000	https://www.jdsupra.com/legalnews/u-s-reaches-agreement-on-trade-deal-1189338/
1243681742	20250514	202505	2025	2025.3671											CHN	CHINA	CHN								1	046	046	04	1	7.0	8	1	8	6.86695278969957	0								4	Weigang, Guangdong, China	CH	CH30	13042	22.2595	112.247	10315348	4	Weigang, Guangdong, China	CH	CH30	13042	22.2595	112.247	10315348	20250514030000	http://www.labelsandlabeling.com/news/conventional-printing/weigang-appoints-agent-thailand
1243681743	20250514	202505	2025	2025.3671											CHN	CHINA	CHN								1	111	111	11	3	-2.0	8	1	8	6.86695278969957	0								4	Weigang, Guangdong, China	CH	CH30	13042	22.2595	112.247	10315348	4	Weigang, Guangdong, China	CH	CH30	13042	22.2595	112.247	10315348	20250514030000	http://www.labelsandlabeling.com/news/conventional-printing/weigang-appoints-agent-thailand
1243681744	20250514	202505	2025	2025.3671											COP	DEPUTY						COP			0	020	020	02	1	3.0	6	1	6	-7.73263433813893	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20250514030000	https://thenevadaindependent.com/article/former-head-of-nevada-equal-rights-commission-sues-state-alleging-retaliation
1243681745	20250514	202505	2025	2025.3671											COP	POLICE						COP			0	025	025	02	1	-0.3	2	1	2	-7.09382151029748	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250514030000	https://www.yahoo.com/news/rally-held-outside-worcester-city-021300750.html
1243681746	20250514	202505	2025	2025.3671											COP	POLICE						COP			0	025	025	02	1	-0.3	3	1	3	-7.09382151029748	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250514030000	https://www.yahoo.com/news/rally-held-outside-worcester-city-021300750.html
1243681747	20250514	202505	2025	2025.3671											COP	DETECTIVE						COP			0	042	042	04	1	1.9	5	1	5	-3.68271954674221	0								3	Franklin County, Ohio, United States	US	USOH		39.9667	-83.0166	1074037	3	Franklin County, Ohio, United States	US	USOH		39.9667	-83.0166	1074037	20250514030000	https://www.wbko.com/2025/05/13/case-against-ky-father-accused-setting-fire-that-killed-sons-sent-grand-jury/
1243681748	20250514	202505	2025	2025.3671											COP	POLICE						COP			1	043	043	04	1	2.8	2	1	2	-2.41691842900302	0								3	Vernon County, Wisconsin, United States	US	USWI		43.5833	-90.8501	1581121	3	Vernon County, Wisconsin, United States	US	USWI		43.5833	-90.8501	1581121	20250514030000	https://www.weau.com/2025/05/13/vernon-county-law-enforcement-hosts-memorial-service-fallen-officers/
1243681749	20250514	202505	2025	2025.3671											CRM	CRIMINAL						CRM			1	111	111	11	3	-2.0	3	1	3	-5.71992110453649	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250514030000	https://www.nbcnews.com/news/us-news/menendez-brothers-admit-guilt-changed-judge-resentences-them-rcna206675
1243681750	20250514	202505	2025	2025.3671											CVL	RESIDENTS						CVL			0	022	022	02	1	3.2	10	1	10	-1.75879396984925	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250514030000	https://www.kwqc.com:443/2025/05/13/quad-cities-braces-arsenal-cuts-asking-petition/
1243681751	20250514	202505	2025	2025.3671											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	1	1	1	0.28382213812678	0								3	Muskegon, Michigan, United States	US	USMI	MI121	43.2342	-86.2484	1620963	3	Muskegon, Michigan, United States	US	USMI	MI121	43.2342	-86.2484	1620963	20250514030000	https://www.mlive.com/news/muskegon/2025/05/muskegon-approves-apple-avenue-redesign-with-new-bike-path-reduced-lanes.html
1243681752	20250514	202505	2025	2025.3671											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	4	1	4	0.28382213812678	0								3	Memorial Park, Michigan, United States	US	USMI		44.6589	-85.9445	632090	3	Memorial Park, Michigan, United States	US	USMI		44.6589	-85.9445	632090	20250514030000	https://www.mlive.com/news/muskegon/2025/05/muskegon-approves-apple-avenue-redesign-with-new-bike-path-reduced-lanes.html
1243681753	20250514	202505	2025	2025.3671											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	10	1	10	1.15207373271889	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20250514030000	https://kathmandupost.com/national/2025/05/14/no-foreign-head-of-state-government-attending-sagarmatha-sambad
1243681754	20250514	202505	2025	2025.3671											CVL	RESIDENTS						CVL			1	051	051	05	1	3.4	2	1	2	3.03030303030303	0								3	Allen County, Kentucky, United States	US	USKY		36.7506	-86.2	516848	3	Allen County, Kentucky, United States	US	USKY		36.7506	-86.2	516848	20250514030000	https://www.wbko.com/2025/05/13/scottsville-cara-ellinger-becomes-lifeline-vulnerable/
1243681755	20250514	202505	2025	2025.3671											EDU	STUDENT						EDU			0	042	042	04	1	1.9	10	1	10	-3.02325581395349	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20250514030000	https://www.firstcoastnews.com/article/news/crime/dcps-substitute-teacher-arrested-accused-of-having-guns-ammunition-knife-on-school-property-abdiel-badillo-martinez/77-f43a546c-fc05-48e7-ab19-5dc020242384
1243681756	20250514	202505	2025	2025.3671											EDU	STUDENT						EDU			0	112	112	11	3	-2.0	10	1	10	0.44843049327354	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250514030000	https://www.dailynews.com/2025/05/13/lausd-board-approves-early-literacy-test-for-k-2-students/
1243681757	20250514	202505	2025	2025.3671											EDU	SCHOOL						EDU			1	130	130	13	3	-4.4	10	1	10	-2.50569476082005	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250514030000	https://www.yahoo.com/news/michigan-lawmakers-push-defense-minded-215552656.html
1243681758	20250514	202505	2025	2025.3671											EGY	ALEXANDRIA	EGY								1	020	020	02	1	3.0	2	1	2	2.8169014084507	0								1	Gibraltar	GI	GI		36.133333	-5.35	GI	1	Gibraltar	GI	GI		36.133333	-5.35	GI	20250514030000	https://www.heraldbulletin.com/news/local_news/architectural-firm-asks-alexandria-school-board-to-assist-with-master-plan-preparations/article_625aba6a-be57-49f5-b622-ae73e50070ea.html
1243681759	20250514	202505	2025	2025.3671											EGYEDU	ALEXANDRIA	EGY					EDU			1	020	020	02	1	3.0	6	1	6	2.8169014084507	0								1	Gibraltar	GI	GI		36.133333	-5.35	GI	1	Gibraltar	GI	GI		36.133333	-5.35	GI	20250514030000	https://www.heraldbulletin.com/news/local_news/architectural-firm-asks-alexandria-school-board-to-assist-with-master-plan-preparations/article_625aba6a-be57-49f5-b622-ae73e50070ea.html
1243681760	20250514	202505	2025	2025.3671											EGYEDU	ALEXANDRIA	EGY					EDU			1	060	060	06	2	6.0	6	1	6	2.8169014084507	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20250514030000	https://www.heraldbulletin.com/news/local_news/architectural-firm-asks-alexandria-school-board-to-assist-with-master-plan-preparations/article_625aba6a-be57-49f5-b622-ae73e50070ea.html
1243681761	20250514	202505	2025	2025.3671											ESP	SEVILLA	ESP								0	040	040	04	1	1.0	6	1	6	-0.30721966205837	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250514030000	https://www.firstcoastnews.com/article/news/investigations/ask-anthony/ask-anthony-starts-journey-help-man-with-leukemia-through-bone-marrow-donation/77-b58f91a9-412f-4989-9831-60fd0169472a
1243681762	20250514	202505	2025	2025.3671											GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	6	1	6	5.68627450980392	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20250514030000	https://www.thefastmode.com/technology-solutions/41700-connexin-southend-council-launch-smart-water-iot-network
1243681763	20250514	202505	2025	2025.3671											GBR	UNITED KINGDOM	GBR								1	057	057	05	1	8.0	8	1	8	5.68627450980392	0								4	Southend-On-Sea, Southend-on-Sea, United Kingdom	UK	UKM5	40108	51.5333	0.7	-2608219	4	Southend-On-Sea, Southend-on-Sea, United Kingdom	UK	UKM5	40108	51.5333	0.7	-2608219	20250514030000	https://www.thefastmode.com/technology-solutions/41700-connexin-southend-council-launch-smart-water-iot-network
