1243209640	20250512	202505	2025	2025.3616	GOV	MINIST						GOV			PAK	ISLAMABAD	PAK								0	013	013	01	1	0.4	2	1	2	-4.60666194188518	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	1	United Kingdom	UK	UK		54	-4	UK	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250512010000	https://www.rferl.org/a/india-pakistan-kashmir-ceasefire-trump-sharif/33410773.html
1243209641	20250512	202505	2025	2025.3616	GOV	MINIST						GOV			PAK	ISLAMABAD	PAK								0	013	013	01	1	0.4	1	1	1	-4.60666194188518	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250512010000	https://www.rferl.org/a/india-pakistan-kashmir-ceasefire-trump-sharif/33410773.html
1243209642	20250512	202505	2025	2025.3616	GOV	FOREIGN SECRETARY						GOV			PAK	PAKISTAN	PAK								1	020	020	02	1	3.0	4	1	4	-3.6697247706422	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250512010000	https://www.hindustantimes.com/india-news/india-pakistan-live-updates-operation-sindoor-ceasefire-violation-jammu-kashmir-punjab-loc-dgmo-talk-pm-modi-may-12-news-101747007921397.html
1243209643	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			PAK	PAKISTAN	PAK								1	039	039	03	1	5.0	14	1	8	-2.01342281879194	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250512010000	https://www.thenews.com.pk/print/1310756-need-for-caution-on-trump-s-kashmir-offer
1243209644	20250512	202505	2025	2025.3616	GOV	GOVERNMENT						GOV			PAK	ISLAMABAD	PAK								1	043	043	04	1	2.8	10	1	10	-3	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250512010000	https://www.thenews.com.pk/print/1310763-govt-proposes-up-to-10pc-tax-cut-for-salaried-class
1243209645	20250512	202505	2025	2025.3616	GOV	PRIME MINISTER						GOV			PAK	PAKISTAN	PAK								1	051	051	05	1	3.4	2	1	2	-2.86396181384248	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250512010000	https://www.hindustantimes.com/entertainment/tamil-cinema/rajinikanth-praises-pm-narendra-modi-indian-armed-forces-for-carrying-out-successful-operation-sindoor-101746968063028.html
1243209646	20250512	202505	2025	2025.3616	GOV	CHIEF MINISTER						GOV			PAK	PAKISTAN	PAK								1	051	051	05	1	3.4	2	1	2	4.34782608695652	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20250512010000	https://www.thenews.com.pk/print/1310762-maryam-hails-pm-s-decision-to-celebrate-thanksgiving-day
1243209647	20250512	202505	2025	2025.3616	GOV	CHIEF MINISTER						GOV			PAK	PAKISTAN	PAK								1	111	111	11	3	-2.0	2	1	2	-11.284046692607	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250512010000	https://www.news18.com/world/two-policemen-killed-in-suicide-blast-in-pakistans-khyber-pakhtunkhwa-9332892.html
1243209648	20250512	202505	2025	2025.3616	GOV	CHIEF MINISTER						GOV			PAK	PAKISTAN	PAK								0	111	111	11	3	-2.0	2	1	2	-11.284046692607	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20250512010000	https://www.news18.com/world/two-policemen-killed-in-suicide-blast-in-pakistans-khyber-pakhtunkhwa-9332892.html
1243209649	20250512	202505	2025	2025.3616	GOV	PRIME MINISTER						GOV			PAK	PAKISTAN	PAK								1	195	195	19	4	-10.0	8	1	8	-2.86396181384248	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250512010000	https://www.hindustantimes.com/entertainment/tamil-cinema/rajinikanth-praises-pm-narendra-modi-indian-armed-forces-for-carrying-out-successful-operation-sindoor-101746968063028.html
1243209650	20250512	202505	2025	2025.3616	GOV	CHIEF MINISTER						GOV			PAKGOV	PAKISTAN	PAK					GOV			1	051	051	05	1	3.4	2	1	2	4.34782608695652	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20250512010000	https://www.thenews.com.pk/print/1310762-maryam-hails-pm-s-decision-to-celebrate-thanksgiving-day
1243209651	20250512	202505	2025	2025.3616	GOV	DIRECTOR GENERAL						GOV			PAKMIL	PAKISTAN	PAK					MIL			1	013	013	01	1	0.4	10	1	10	-2.26086956521739	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	20250512010000	https://www.radio.gov.pk/12-05-2025/armed-forces-honour-pledge-to-nation-against-indian-aggression-dg-ispr
1243209652	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			PHL	PHILIPPINE	PHL								1	186	186	18	4	-10.0	2	1	2	-5.42056074766355	4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	20250512010000	https://www.cp24.com/news/world/2025/05/11/detained-ex-president-duterte-is-among-candidates-running-in-philippines-midterm-elections/
1243209653	20250512	202505	2025	2025.3616	GOV	ENVOY						GOV			PSE	GAZA	PSE								1	0353	035	03	1	7.0	6	1	6	-2.66666666666666	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250512010000	https://article.wn.com/view/2025/05/12/Trump_envoy_confirms_that_Hamas_has_agreed_to_release_the_la_z/
1243209654	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			TUR	TURKEY	TUR								0	036	036	03	1	4.0	4	1	4	-2.93378038558256	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250512010000	https://www.thereminder.ca/world-news/zelenskyy-hopes-for-ceasefire-with-russia-and-challenges-putin-to-meet-him-in-turkey-personally-10644109
1243209655	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			TUR	TURKEY	TUR								0	036	036	03	1	4.0	1	1	1	-2.93378038558256	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250512010000	https://www.thereminder.ca/world-news/zelenskyy-hopes-for-ceasefire-with-russia-and-challenges-putin-to-meet-him-in-turkey-personally-10644109
1243209656	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			TUR	TURKEY	TUR								0	040	040	04	1	1.0	1	1	1	-2.93378038558256	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250512010000	https://www.thereminder.ca/world-news/zelenskyy-hopes-for-ceasefire-with-russia-and-challenges-putin-to-meet-him-in-turkey-personally-10644109
1243209657	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			TUR	TURKEY	TUR								0	040	040	04	1	1.0	3	1	3	-2.93378038558256	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20250512010000	https://www.thereminder.ca/world-news/zelenskyy-hopes-for-ceasefire-with-russia-and-challenges-putin-to-meet-him-in-turkey-personally-10644109
1243209658	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			TUR	TURKEY	TUR								0	040	040	04	1	1.0	1	1	1	-2.93378038558256	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250512010000	https://www.thereminder.ca/world-news/zelenskyy-hopes-for-ceasefire-with-russia-and-challenges-putin-to-meet-him-in-turkey-personally-10644109
1243209659	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			UKR	UKRAINE	UKR								0	025	025	02	1	-0.3	4	1	4	-2.93378038558256	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250512010000	https://www.thereminder.ca/world-news/zelenskyy-hopes-for-ceasefire-with-russia-and-challenges-putin-to-meet-him-in-turkey-personally-10644109
1243209660	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			UKR	UKRAINE	UKR								0	025	025	02	1	-0.3	1	1	1	-2.93378038558256	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250512010000	https://www.thereminder.ca/world-news/zelenskyy-hopes-for-ceasefire-with-russia-and-challenges-putin-to-meet-him-in-turkey-personally-10644109
1243209661	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			UKR	UKRAINIAN	UKR								1	026	026	02	1	4.0	2	1	2	-1.21951219512195	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250512010000	https://www.kyivpost.com/post/52439
1243209662	20250512	202505	2025	2025.3616	GOV	ADMINISTRATION						GOV			UKR	UKRAINIAN	UKR								0	090	090	09	2	-2.0	6	1	6	-0.51694428489374	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	20250512010000	https://calgarysun.com/news/world/trump-ukraine-push-challenge-putin
1243209663	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			UKRGOV	UKRAINIAN	UKR					GOV			1	026	026	02	1	4.0	6	1	6	-1.21951219512195	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250512010000	https://www.kyivpost.com/post/52439
1243209664	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			USA	THE US	USA								1	030	030	03	1	4.0	10	1	10	5.88235294117647	0								0								0								20250512010000	https://biztoc.com/x/7b9bebe848859ed4
1243209665	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			USA	THE US	USA								1	036	036	03	1	4.0	10	1	10	5.88235294117647	0								0								0								20250512010000	https://biztoc.com/x/7b9bebe848859ed4
1243209666	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	2	1	2	-0.10695187165775	3	Columbia University, New York, United States	US	USNY	NY061	40.809	-73.9613	947193	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	20250512010000	https://www.bostonglobe.com/2025/05/11/nation/how-one-ivy-league-university-has-avoided-trumps-retribution-so-far/
1243209667	20250512	202505	2025	2025.3616	GOV	ADMINISTRATION						GOV			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	2	1	2	-0.51635111876075	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Russia	RS	RS		60	100	RS	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250512010000	https://katu.com/news/nation-world/us-initiatives-that-promote-democracy-abroad-wither-under-trump
1243209668	20250512	202505	2025	2025.3616	GOV	ADMINISTRATION						GOV			USA	AMERICAN	USA								1	120	120	12	3	-4.0	4	1	4	-0.51635111876075	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250512010000	https://katu.com/news/nation-world/us-initiatives-that-promote-democracy-abroad-wither-under-trump
1243209669	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			USAEDU	PENNSYLVANIA	USA					EDU			0	110	110	11	3	-2.0	2	1	2	-0.10695187165775	3	Columbia University, New York, United States	US	USNY	NY061	40.809	-73.9613	947193	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	3	Columbia University, New York, United States	US	USNY		40.809	-73.9613	947193	20250512010000	https://www.bostonglobe.com/2025/05/11/nation/how-one-ivy-league-university-has-avoided-trumps-retribution-so-far/
1243209670	20250512	202505	2025	2025.3616	GOV	GOVERNMENT						GOV			USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	2	1	2	2.60475651189128	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250512010000	https://calgarysun.com/news/world/trump-set-to-accept-luxury-jet-as-gift-from-qatar-abc-says
1243209671	20250512	202505	2025	2025.3616	GOV	GOVERNMENT						GOV			USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	2	1	2	2.60475651189128	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	3	Palm Beach International Airport, Florida, United States	US	USFL		26.6878	-80.0905	309962	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20250512010000	https://calgarysun.com/news/world/trump-set-to-accept-luxury-jet-as-gift-from-qatar-abc-says
1243209672	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			VAT	VATICAN	VAT								1	017	017	01	1	0.0	6	1	6	-3.68794326241135	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250512010000	https://www.dailypress.com/2025/05/11/column-trump-faces-uphill-climb-on-middle-east-trip/
1243209673	20250512	202505	2025	2025.3616	GOV	PRESIDENT						GOV			VAT	VATICAN	VAT								1	042	042	04	1	1.9	6	1	6	-3.68794326241135	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250512010000	https://www.dailypress.com/2025/05/11/column-trump-faces-uphill-climb-on-middle-east-trip/
1243209674	20250512	202505	2025	2025.3616	GOV	DEPUTY PRIME MINISTER						GOV			VNM	VIETNAM	VNM								0	020	020	02	1	3.0	1	1	1	4.10958904109589	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20250512010000	https://thoibaotaichinhvietnam.vn/pm-calls-for-breakthrough-policies-for-vietnams-intl-financial-centre-176241.html
1243209675	20250512	202505	2025	2025.3616	GOV	MINISTRY						GOV			VNM	VIETNAMESE	VNM								1	020	020	02	1	3.0	20	1	10	4.9438202247191	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20250512010000	https://thoibaotaichinhvietnam.vn/ministry-requests-data-provision-to-demonstrate-compliance-of-vietnamese-goods-176242.html
1243209676	20250512	202505	2025	2025.3616	GOV	TOURISM MINIST						GOV			ZAF	DURBAN	ZAF								1	036	036	03	1	4.0	3	1	3	3.59612724757953	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20250512010000	https://www.eurasiareview.com/12052025-g20-presidency-africa-is-ready/
1243209677	20250512	202505	2025	2025.3616	GOV	TOURISM MINIST						GOV			ZAF	DURBAN	ZAF								1	046	046	04	1	7.0	3	1	3	3.59612724757953	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20250512010000	https://www.eurasiareview.com/12052025-g20-presidency-africa-is-ready/
1243209678	20250512	202505	2025	2025.3616	GOV	MAYOR						GOV			ZWE	ZIMBABWE	ZWE								1	010	010	01	1	0.0	1	1	1	-0.33670033670034	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250512010000	https://www.newzimbabwe.com/former-uk-mayor-showers-praises-on-mnangagwa-says-he-is-doing-fantastic-job-zimbabweans-are-happy/
1243209679	20250512	202505	2025	2025.3616	GOV	PREMIER						GOV			ZWE	HARARE	ZWE								1	110	110	11	3	-2.0	10	1	10	-0.33670033670034	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250512010000	https://www.newzimbabwe.com/former-uk-mayor-showers-praises-on-mnangagwa-says-he-is-doing-fantastic-job-zimbabweans-are-happy/
1243209680	20250512	202505	2025	2025.3616	GOV	MAYOR						GOV			ZWEGOVMIL	EMMERSON MNANGAGWA	ZWE					GOV	MIL		1	010	010	01	1	0.0	4	1	4	-0.33670033670034	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250512010000	https://www.newzimbabwe.com/former-uk-mayor-showers-praises-on-mnangagwa-says-he-is-doing-fantastic-job-zimbabweans-are-happy/
1243209681	20250512	202505	2025	2025.3616	GOV	MAYOR						GOV			ZWEGOVMIL	EMMERSON MNANGAGWA	ZWE					GOV	MIL		1	051	051	05	1	3.4	7	1	7	-0.33670033670034	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250512010000	https://www.newzimbabwe.com/former-uk-mayor-showers-praises-on-mnangagwa-says-he-is-doing-fantastic-job-zimbabweans-are-happy/
1243209682	20250512	202505	2025	2025.3616	GOVAGR	AGRICULTURE MINIST						GOV	AGR		AUS	CANBERRA	AUS								1	036	036	03	1	4.0	10	1	10	-1.11524163568773	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250512010000	https://www.northqueenslandregister.com.au/story/8963826/littleproud-vs-canavan-nationals-leadership-showdown/
1243209683	20250512	202505	2025	2025.3616	GOVJUD	GOVERNMENT						GOV	JUD												0	111	111	11	3	-2.0	1	1	1	2.73972602739726	1	Qatar	QA	QA		25.5	51.25	QA	0								1	Qatar	QA	QA		25.5	51.25	QA	20250512010000	https://www.sbs.com.au/news/article/trump-reportedly-planning-to-accept-a-luxury-jet-from-qatar-to-use-as-air-force-one/nlzzzd3gk
1243209684	20250512	202505	2025	2025.3616	GOVJUD	GOVERNMENT						GOV	JUD		GOV	GOVERNMENT						GOV			1	111	111	11	3	-2.0	3	1	3	2.24032586558044	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250512010000	https://www.marketscreener.com/quote/index/S-P-QATAR-LARGEMIDCAP-IND-46873864/news/Trump-plans-to-accept-luxury-747-from-Qatar-to-use-as-Air-Force-One-source-says-49906393/
1243209685	20250512	202505	2025	2025.3616	GOVJUD	GOVERNMENT						GOV	JUD		GOV	GOVERNMENT						GOV			1	111	111	11	3	-2.0	3	2	3	2.40679258618605	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20250512010000	https://www.sbs.com.au/news/article/trump-reportedly-planning-to-accept-a-luxury-jet-from-qatar-to-use-as-air-force-one/nlzzzd3gk
1243209686	20250512	202505	2025	2025.3616	GOVMED	INFORMATION OFFICE						GOV	MED		CHN	CHINA	CHN								1	084	084	08	2	7.0	6	1	6	-0.96463022508039	4	Xizang, Gansu, China	CH	CH15	13270	33.8738	103.952	10631385	4	Xizang, Gansu, China	CH	CH15	13270	33.8738	103.952	10631385	4	Xizang, Gansu, China	CH	CH15	13270	33.8738	103.952	10631385	20250512010000	http://www.ctgtribune.com/list_hi136mn/u8jrw.html
1243209687	20250512	202505	2025	2025.3616	GOVMED	STATE NEWS AGENCY						GOV	MED		YEM	YEMENI	YEM								1	016	016	01	1	-2.0	10	1	10	-4.03587443946188	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250512010000	https://www.marinelink.com/news/israel-attacks-yemens-hodeidah-port-525578
1243209688	20250512	202505	2025	2025.3616	GOVMED	STATE NEWS AGENCY						GOV	MED		YEM	YEMENI	YEM								1	190	190	19	4	-10.0	1	1	1	-4.03587443946188	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Salif, Al ?udaydah, Yemen	YM	YM08	145011	15.3056	42.6707	-3184663	4	Salif, Al ?udaydah, Yemen	YM	YM08	145011	15.3056	42.6707	-3184663	20250512010000	https://www.marinelink.com/news/israel-attacks-yemens-hodeidah-port-525578
1243209689	20250512	202505	2025	2025.3616	GOVMED	STATE NEWS AGENCY						GOV	MED		YEM	YEMENI	YEM								1	190	190	19	4	-10.0	6	1	6	-4.03587443946188	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Salif, Al ?udaydah, Yemen	YM	YM08	145011	15.3056	42.6707	-3184663	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250512010000	https://www.marinelink.com/news/israel-attacks-yemens-hodeidah-port-525578
1243209690	20250512	202505	2025	2025.3616	GOVMED	STATE NEWS AGENCY						GOV	MED		YEM	YEMENI	YEM								1	190	190	19	4	-10.0	1	1	1	-4.03587443946188	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250512010000	https://www.marinelink.com/news/israel-attacks-yemens-hodeidah-port-525578
1243209691	20250512	202505	2025	2025.3616	GOVMIL	DEFENSE MINIST						GOV	MIL												0	026	026	02	1	4.0	12	1	12	-4.63713577999492	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250512010000	https://www.rferl.org/a/india-pakistan-kashmir-ceasefire-trump-sharif/33410773.html
1243209692	20250512	202505	2025	2025.3616	GOVMIL	DEFENSE MINIST						GOV	MIL												0	125	125	12	3	-5.0	12	1	12	-4.63713577999492	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250512010000	https://www.rferl.org/a/india-pakistan-kashmir-ceasefire-trump-sharif/33410773.html
1243209693	20250512	202505	2025	2025.3616	GOVMIL	DEFENCE MINIST						GOV	MIL		GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	8	1	8	-3.6697247706422	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250512010000	https://www.hindustantimes.com/india-news/india-pakistan-live-updates-operation-sindoor-ceasefire-violation-jammu-kashmir-punjab-loc-dgmo-talk-pm-modi-may-12-news-101747007921397.html
