1242454113	20250508	202505	2025	2025.3507	CHN	CHINESE	CHN								RUS	RUSSIA	RUS								1	017	017	01	1	0.0	2	1	2	-0.36231884057971	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250508011500	https://indianexpress.com/article/world/xi-jinping-in-russia-putin-ukrainian-drone-attack-moscow-victory-day-9989565/
1242454114	20250508	202505	2025	2025.3507	CHN	CHINESE	CHN								RUS	MOSCOW	RUS								1	042	042	04	1	1.9	2	1	2	-0.36231884057971	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Vnukovo, Kostromskaya Oblast', Russia	RS	RS37	25114	58.651	41.858	9268015	20250508011500	https://indianexpress.com/article/world/xi-jinping-in-russia-putin-ukrainian-drone-attack-moscow-victory-day-9989565/
1242454115	20250508	202505	2025	2025.3507	CHN	CHINA	CHN								RUS	RUSSIAN	RUS								1	042	042	04	1	1.9	2	1	2	1.42450142450142	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20250508011500	https://www.washingtonexaminer.com/news/world/3404744/xi-jinping-visits-moscow-russia-bessent-trade-talks-china/
1242454116	20250508	202505	2025	2025.3507	CHN	CHINA	CHN								RUS	MOSCOW	RUS								1	042	042	04	1	1.9	9	1	9	1.42450142450142	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20250508011500	https://www.washingtonexaminer.com/news/world/3404744/xi-jinping-visits-moscow-russia-bessent-trade-talks-china/
1242454117	20250508	202505	2025	2025.3507	CHN	CHINA	CHN								RUS	RUSSIA	RUS								1	057	057	05	1	8.0	6	1	6	1.42450142450142	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20250508011500	https://www.washingtonexaminer.com/news/world/3404744/xi-jinping-visits-moscow-russia-bessent-trade-talks-china/
1242454118	20250508	202505	2025	2025.3507	CHN	CHINA	CHN								RUS	RUSSIA	RUS								1	057	057	05	1	8.0	4	1	4	1.42450142450142	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20250508011500	https://www.washingtonexaminer.com/news/world/3404744/xi-jinping-visits-moscow-russia-bessent-trade-talks-china/
1242454119	20250508	202505	2025	2025.3507	CHN	CHINA	CHN								RUSGOVMED	RUSSIAN	RUS					GOV	MED		1	042	042	04	1	1.9	7	1	7	1.42450142450142	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20250508011500	https://www.washingtonexaminer.com/news/world/3404744/xi-jinping-visits-moscow-russia-bessent-trade-talks-china/
1242454120	20250508	202505	2025	2025.3507	CHN	CHINA	CHN								RUSGOVMED	RUSSIA	RUS					GOV	MED		1	042	042	04	1	1.9	1	1	1	1.42450142450142	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20250508011500	https://www.washingtonexaminer.com/news/world/3404744/xi-jinping-visits-moscow-russia-bessent-trade-talks-china/
1242454121	20250508	202505	2025	2025.3507	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	1	4	-4.73537604456825	1	China	CH	CH		35	105	CH	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20250508011500	https://shipandbunker.com/news/world/493921-oil-sinks-as-analysts-fear-uschina-talks-could-trigger-demand-destruction
1242454122	20250508	202505	2025	2025.3507	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-4.73537604456825	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20250508011500	https://shipandbunker.com/news/world/493921-oil-sinks-as-analysts-fear-uschina-talks-could-trigger-demand-destruction
1242454123	20250508	202505	2025	2025.3507	CHNGOV	BEIJING	CHN					GOV			CHN	CHINA	CHN								0	016	016	01	1	-2.0	1	1	1	-5.51905387647831	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250508011500	https://dominicanrepublicpost.com/pakistan-vows-retaliation-after-india-launches-air-strikes/
1242454124	20250508	202505	2025	2025.3507	CHNGOV	XI JINPING	CHN					GOV			CHN	CHINA	CHN								1	046	046	04	1	7.0	9	1	9	1.42450142450142	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20250508011500	https://www.washingtonexaminer.com/news/world/3404744/xi-jinping-visits-moscow-russia-bessent-trade-talks-china/
1242454125	20250508	202505	2025	2025.3507	CHNGOV	CHINESE	CHN					GOV			DEU	GERMANY	DEU								1	017	017	01	1	0.0	2	1	2	-0.36231884057971	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Germany	GM	GM		51.5	10.5	GM	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250508011500	https://indianexpress.com/article/world/xi-jinping-in-russia-putin-ukrainian-drone-attack-moscow-victory-day-9989565/
1242454126	20250508	202505	2025	2025.3507	CHNGOV	CHINA	CHN					GOV			RUS	RUSSIA	RUS								1	017	017	01	1	0.0	4	1	4	-0.36231884057971	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250508011500	https://indianexpress.com/article/world/xi-jinping-in-russia-putin-ukrainian-drone-attack-moscow-victory-day-9989565/
1242454127	20250508	202505	2025	2025.3507	CHNGOV	CHINA	CHN					GOV			RUS	RUSSIA	RUS								1	042	042	04	1	1.9	2	1	2	-0.36231884057971	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250508011500	https://indianexpress.com/article/world/xi-jinping-in-russia-putin-ukrainian-drone-attack-moscow-victory-day-9989565/
1242454128	20250508	202505	2025	2025.3507	CHNGOV	CHINESE	CHN					GOV			RUS	MOSCOW	RUS								1	042	042	04	1	1.9	4	1	4	-0.36231884057971	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Vnukovo, Kostromskaya Oblast', Russia	RS	RS37	25114	58.651	41.858	9268015	20250508011500	https://indianexpress.com/article/world/xi-jinping-in-russia-putin-ukrainian-drone-attack-moscow-victory-day-9989565/
1242454129	20250508	202505	2025	2025.3507	CHNGOV	XI JINPING	CHN					GOV			RUS	MOSCOW	RUS								1	042	042	04	1	1.9	7	1	7	-0.36231884057971	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250508011500	https://indianexpress.com/article/world/xi-jinping-in-russia-putin-ukrainian-drone-attack-moscow-victory-day-9989565/
1242454130	20250508	202505	2025	2025.3507	CHNGOV	XI JINPING	CHN					GOV			RUS	RUSSIA	RUS								1	042	042	04	1	1.9	6	1	6	-0.36231884057971	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250508011500	https://indianexpress.com/article/world/xi-jinping-in-russia-putin-ukrainian-drone-attack-moscow-victory-day-9989565/
1242454131	20250508	202505	2025	2025.3507	CHNGOV	XI JINPING	CHN					GOV			RUS	RUSSIA	RUS								1	042	042	04	1	1.9	4	1	4	-0.36231884057971	1	Brazil	BR	BR		-10	-55	BR	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20250508011500	https://indianexpress.com/article/world/xi-jinping-in-russia-putin-ukrainian-drone-attack-moscow-victory-day-9989565/
1242454132	20250508	202505	2025	2025.3507	CHNGOV	XI JINPING	CHN					GOV			UKR	UKRAINIAN	UKR								1	051	051	05	1	3.4	10	1	10	-0.36231884057971	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250508011500	https://indianexpress.com/article/world/xi-jinping-in-russia-putin-ukrainian-drone-attack-moscow-victory-day-9989565/
1242454133	20250508	202505	2025	2025.3507	CHNGOV	BEIJING	CHN					GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	-3.40459224069675	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250508011500	https://www.zerohedge.com/political/real-id-not-about-keeping-you-safe
1242454134	20250508	202505	2025	2025.3507	CHNGOV	BEIJING	CHN					GOV			USA	UNITED STATES	USA								0	090	090	09	2	-2.0	2	1	2	-3.40459224069675	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250508011500	https://www.zerohedge.com/political/real-id-not-about-keeping-you-safe
1242454135	20250508	202505	2025	2025.3507	CHNGOV	BEIJING	CHN					GOV			USA	UNITED STATES	USA								0	090	090	09	2	-2.0	2	1	2	-3.40459224069675	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250508011500	https://www.zerohedge.com/political/real-id-not-about-keeping-you-safe
1242454136	20250508	202505	2025	2025.3507	CHNGOV	BEIJING	CHN					GOV			USAGOV	WASHINGTON	USA					GOV			0	040	040	04	1	1.0	6	1	6	-3.40459224069675	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250508011500	https://www.zerohedge.com/political/real-id-not-about-keeping-you-safe
1242454137	20250508	202505	2025	2025.3507	CHNGOV	BEIJING	CHN					GOV			USAGOV	WASHINGTON	USA					GOV			0	090	090	09	2	-2.0	3	1	3	-3.40459224069675	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250508011500	https://www.zerohedge.com/political/real-id-not-about-keeping-you-safe
1242454138	20250508	202505	2025	2025.3507	CHNGOV	BEIJING	CHN					GOV			USAGOV	WASHINGTON	USA					GOV			0	090	090	09	2	-2.0	3	1	3	-3.40459224069675	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250508011500	https://www.zerohedge.com/political/real-id-not-about-keeping-you-safe
1242454139	20250508	202505	2025	2025.3507	CHR	CHRISTIAN				CHR					IGOEUREECMIL	THE EUROPEAN UNION	EUR	EEC				IGO	MIL		1	042	042	04	1	1.9	10	1	10	-0.92936802973977	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250508011500	https://www.digitaljournal.com/world/merz-supports-easing-eu-fiscal-rules-to-boost-defence-spending/article
1242454140	20250508	202505	2025	2025.3507	CHRCTH	CATHOLIC				CHR	CTH														0	056	056	05	1	7.0	10	1	10	-4.16666666666666	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20250508011500	https://twitchy.com/amy-curtis/2025/05/07/washington-state-priests-will-break-anti-catholic-law-rather-than-face-excommunication-n2412465
1242454141	20250508	202505	2025	2025.3507	CHRCTH	CATHOLIC				CHR	CTH				REL	PRIEST									1	010	010	01	1	0.0	5	1	5	-4.16666666666666	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20250508011500	https://twitchy.com/amy-curtis/2025/05/07/washington-state-priests-will-break-anti-catholic-law-rather-than-face-excommunication-n2412465
1242454142	20250508	202505	2025	2025.3507	CHRCTH	CATHOLIC				CHR	CTH				REL	PRIEST									1	030	030	03	1	4.0	5	1	5	-4.16666666666666	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20250508011500	https://twitchy.com/amy-curtis/2025/05/07/washington-state-priests-will-break-anti-catholic-law-rather-than-face-excommunication-n2412465
1242454143	20250508	202505	2025	2025.3507	CHRCTH	CATHOLIC				CHR	CTH				USA	MILWAUKEE	USA								0	020	020	02	1	3.0	8	1	8	1.03806228373702	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20250508011500	https://www.fox6now.com/news/papal-conclave-2025-no-pope-chosen-milwaukee
1242454144	20250508	202505	2025	2025.3507	CHRLDS	LATTER DAY SAINTS				CHR	LDS														0	051	051	05	1	3.4	5	1	5	3.89140271493213	3	Deseret, Utah, United States	US	USUT	UT027	39.2869	-112.653	1427343	0								3	Deseret, Utah, United States	US	USUT	UT027	39.2869	-112.653	1427343	20250508011500	https://www.yahoo.com/news/pioneer-ethic-helps-companies-communities-002432979.html
1242454145	20250508	202505	2025	2025.3507	COP	POLICE						COP													0	010	010	01	1	0.0	10	1	10	-6.06060606060606	4	Invercargill, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.4	168.35	-1511160	0								4	Invercargill, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.4	168.35	-1511160	20250508011500	https://community.scoop.co.nz/2025/05/arrest-made-further-information-sought-in-relation-to-serious-incidents-invercargill/
1242454146	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	012	012	01	1	-0.4	3	1	3	-7.04225352112676	3	Hanceville, Alabama, United States	US	USAL	AL043	34.0607	-86.7675	119667	0								3	Hanceville, Alabama, United States	US	USAL	AL043	34.0607	-86.7675	119667	20250508011500	https://abc3340.com/news/local/alabama-hanceville-officers-cases-dropped-in-evidence-tampering-scandal-leading-to-58-dismissals-district-attorney-champ-crocker-audit-evidence-room-may-2025-heroin-cocaine
1242454147	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	017	017	01	1	0.0	20	2	20	2.30737450939888	0								0								0								20250508011500	https://www.yahoo.com/news/montgomery-county-police-honors-fallen-224722450.html
1242454148	20250508	202505	2025	2025.3507	COP	POLICE						COP													0	0214	021	02	1	3.4	10	1	10	-6.06060606060606	4	Invercargill, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.4	168.35	-1511160	0								4	Invercargill, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.4	168.35	-1511160	20250508011500	https://community.scoop.co.nz/2025/05/arrest-made-further-information-sought-in-relation-to-serious-incidents-invercargill/
1242454149	20250508	202505	2025	2025.3507	COP	CORRECTIONAL INSTITUTION						COP													0	040	040	04	1	1.0	2	1	2	-6.27240143369176	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20250508011500	https://www.theblaze.com/news/dems-favorite-ms-13-associate-ran-human-trafficking-operations-says-ex-boss
1242454150	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	070	070	07	2	7.0	10	1	5	-6.68789808917198	1	New Zealand	NZ	NZ		-42	174	NZ	0								1	New Zealand	NZ	NZ		-42	174	NZ	20250508011500	https://community.scoop.co.nz/2025/05/one-before-the-courts-following-operation-targeting-drug-dealers-in-queenstown/
1242454151	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	071	071	07	2	7.4	10	1	10	-1.29589632829373	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250508011500	https://www.29news.com/2025/05/07/charlottesville-police-seek-funding-new-data-sorting-technology/
1242454152	20250508	202505	2025	2025.3507	COP	PRISON						COP													1	084	084	08	2	7.0	10	2	10	-10.0719424460431	3	Harvey County, Kansas, United States	US	USKS	KS079	38.05	-97.4336	485005	0								3	Harvey County, Kansas, United States	US	USKS		38.05	-97.4336	485005	20250508011500	https://jcpost.com/posts/2ea92105-60b8-455e-8fe3-29c49482a0b9
1242454153	20250508	202505	2025	2025.3507	COP	DETECTIVE						COP													0	090	090	09	2	-2.0	3	1	3	-7.44985673352436	3	Monterey, California, United States	US	USCA	CA053	36.6002	-121.895	1659762	0								3	Monterey, California, United States	US	USCA	CA053	36.6002	-121.895	1659762	20250508011500	https://www.montereyherald.com/2025/05/07/two-arrests-made-in-connection-to-steinbeck-plaza-vandalism/
1242454154	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	090	090	09	2	-2.0	2	1	2	-1.60965794768612	3	Grandview, Missouri, United States	US	USMO	MO095	38.8858	-94.533	718686	0								3	Grandview, Missouri, United States	US	USMO	MO095	38.8858	-94.533	718686	20250508011500	https://www.yahoo.com/news/40-000-original-missing-missouri-231759029.html
1242454155	20250508	202505	2025	2025.3507	COP	POLICE						COP													0	090	090	09	2	-2.0	2	1	2	-6.10526315789474	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250508011500	http://www.thebulltulsa.com/story/681bef56c702d0d9b9cf393a/state-pardon-and-parole-board-votes-to-deny-clemency-to-tulsa-man-convicted-of-1999-murder
1242454156	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	112	112	11	3	-2.0	2	1	2	-6.71936758893281	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20250508011500	https://indianexpress.com/article/cities/lucknow/govt-doctor-wife-among-4-arrested-for-extorting-money-from-police-recruits-9989530/
1242454157	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	112	112	11	3	-2.0	2	1	2	-6.71936758893281	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20250508011500	https://indianexpress.com/article/cities/lucknow/govt-doctor-wife-among-4-arrested-for-extorting-money-from-police-recruits-9989530/
1242454158	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	112	112	11	3	-2.0	6	1	6	-6.71936758893281	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20250508011500	https://indianexpress.com/article/cities/lucknow/govt-doctor-wife-among-4-arrested-for-extorting-money-from-police-recruits-9989530/
1242454159	20250508	202505	2025	2025.3507	COP	POLICE						COP													0	153	153	15	4	-7.2	6	1	6	-5.05050505050505	3	Haverford College, Pennsylvania, United States	US	USPA	PA045	40.0118	-75.3057	1176658	0								3	Haverford College, Pennsylvania, United States	US	USPA		40.0118	-75.3057	1176658	20250508011500	https://www.ksby.com/san-luis-obispo/cal-polys-president-testifies-in-front-of-house-committee-regarding-anti-semitism-claims
1242454160	20250508	202505	2025	2025.3507	COP	POLICE						COP													0	153	153	15	4	-7.2	2	1	2	-5.05050505050505	3	Haverford College, Pennsylvania, United States	US	USPA	PA045	40.0118	-75.3057	1176658	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250508011500	https://www.ksby.com/san-luis-obispo/cal-polys-president-testifies-in-front-of-house-committee-regarding-anti-semitism-claims
1242454161	20250508	202505	2025	2025.3507	COP	POLICE						COP													0	153	153	15	4	-7.2	2	1	2	-5.05050505050505	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250508011500	https://www.ksby.com/san-luis-obispo/cal-polys-president-testifies-in-front-of-house-committee-regarding-anti-semitism-claims
1242454162	20250508	202505	2025	2025.3507	COP	POLICE OFFICER						COP													1	1712	171	17	4	-9.2	2	1	2	-7.44985673352436	3	Monterey, California, United States	US	USCA	CA053	36.6002	-121.895	1659762	0								3	Monterey, California, United States	US	USCA	CA053	36.6002	-121.895	1659762	20250508011500	https://www.montereyherald.com/2025/05/07/two-arrests-made-in-connection-to-steinbeck-plaza-vandalism/
1242454163	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	173	173	17	4	-5.0	20	1	10	-6.06060606060606	4	Invercargill, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.4	168.35	-1511160	0								4	Invercargill, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.4	168.35	-1511160	20250508011500	https://community.scoop.co.nz/2025/05/arrest-made-further-information-sought-in-relation-to-serious-incidents-invercargill/
1242454164	20250508	202505	2025	2025.3507	COP	PRISON						COP													1	173	173	17	4	-5.0	10	1	10	-10.7883817427386	3	Gun Barrel City, Texas, United States	US	USTX	TX213	32.3346	-96.1514	1337131	0								3	Gun Barrel City, Texas, United States	US	USTX		32.3346	-96.1514	1337131	20250508011500	https://www.yahoo.com/news/arrest-gun-barrel-city-leads-223013970.html
1242454165	20250508	202505	2025	2025.3507	COP	PRISON						COP													0	173	173	17	4	-5.0	3	1	3	-5.92193808882907	3	Collin County, Texas, United States	US	USTX	TX085	33.2001	-96.5669	1383828	0								3	Collin County, Texas, United States	US	USTX		33.2001	-96.5669	1383828	20250508011500	https://dentonrc.com/news/state/stabbing-of-austin-metcalf-sparks-a-divisive-online-debate-on-race-riddled-with-misinformation/article_e89de559-2eb0-4c1f-ab7a-edf8bd8bb4d0.html
1242454166	20250508	202505	2025	2025.3507	COP	PRISON						COP													1	173	173	17	4	-5.0	12	1	10	-10.7883817427386	3	Henderson County, Texas, United States	US	USTX	TX213	32.2002	-95.8336	1383892	0								3	Henderson County, Texas, United States	US	USTX		32.2002	-95.8336	1383892	20250508011500	https://www.yahoo.com/news/arrest-gun-barrel-city-leads-223013970.html
1242454167	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	173	173	17	4	-5.0	2	1	2	-13.3802816901408	3	Lakeville, Minnesota, United States	US	USMN	MN037	44.6497	-93.2427	646445	0								3	Lakeville, Minnesota, United States	US	USMN	MN037	44.6497	-93.2427	646445	20250508011500	https://www.yahoo.com/news/woman-found-fatally-stabbed-burnsville-002500433.html
1242454168	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	173	173	17	4	-5.0	5	1	5	-1.60965794768612	3	Grandview, Missouri, United States	US	USMO	MO095	38.8858	-94.533	718686	0								3	Grandview, Missouri, United States	US	USMO	MO095	38.8858	-94.533	718686	20250508011500	https://www.yahoo.com/news/40-000-original-missing-missouri-231759029.html
1242454169	20250508	202505	2025	2025.3507	COP	PRISON						COP													0	173	173	17	4	-5.0	6	1	6	-6.8649885583524	3	Suffolk County, New York, United States	US	USNY	NY103	40.8668	-72.7995	974149	0								3	Suffolk County, New York, United States	US	USNY		40.8668	-72.7995	974149	20250508011500	https://www.longisland.com/news/05-07-25/holbrook-father-sentenced-to-5-to-15-years-in-prison-for-death-of-toddler.html
1242454170	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	180	180	18	4	-9.0	2	1	2	-6.71936758893281	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20250508011500	https://indianexpress.com/article/cities/lucknow/govt-doctor-wife-among-4-arrested-for-extorting-money-from-police-recruits-9989530/
1242454171	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	180	180	18	4	-9.0	3	1	3	-6.71936758893281	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20250508011500	https://indianexpress.com/article/cities/lucknow/govt-doctor-wife-among-4-arrested-for-extorting-money-from-police-recruits-9989530/
1242454172	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	190	190	19	4	-10.0	3	1	3	-6.71936758893281	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20250508011500	https://indianexpress.com/article/cities/lucknow/govt-doctor-wife-among-4-arrested-for-extorting-money-from-police-recruits-9989530/
1242454173	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	190	190	19	4	-10.0	7	1	7	-6.71936758893281	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20250508011500	https://indianexpress.com/article/cities/lucknow/govt-doctor-wife-among-4-arrested-for-extorting-money-from-police-recruits-9989530/
1242454174	20250508	202505	2025	2025.3507	COP	POLICE						COP													1	193	193	19	4	-10.0	5	1	5	-12.0967741935484	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250508011500	https://www.yahoo.com/news/dc-police-man-arrested-deadly-221044312.html
