1243844178	20240514	202405	2024	2024.3671	KOR	SOUTH KOREA	KOR								IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			1	042	042	04	1	1.9	2	1	2	2.73224043715847	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20250514183000	http://www.koreatimesus.com/vice-fms-of-s-korea-indonesia-discuss-ways-to-bolster-cooperation-in-defense/
1243844179	20240514	202405	2024	2024.3671	KOR	SOUTH KOREA	KOR								IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			1	042	042	04	1	1.9	8	1	8	2.73224043715847	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20250514183000	http://www.koreatimesus.com/vice-fms-of-s-korea-indonesia-discuss-ways-to-bolster-cooperation-in-defense/
1243844180	20240514	202405	2024	2024.3671	PSE	GAZA	PSE								ISR	ISRAEL	ISR								1	190	190	19	4	-10.0	1	1	1	-1.86335403726708	1	Tunisia	TS	TS		34	9	TS	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514183000	https://www.arabnews.com/node/2600728/lifestyle
1243844181	20240514	202405	2024	2024.3671	USA	UNITED STATES	USA																		0	162	162	16	4	-5.6	2	1	2	-1.59744408945686	1	Saudi Arabia	SA	SA		25	45	SA	0								1	Saudi Arabia	SA	SA		25	45	SA	20250514183000	https://newsone.com/6154362/trumps-big-beautiful-bill-will-destroy-medicare-food-stamps/
1243844182	20250414	202504	2025	2025.2849	BUS	BUSINESS						BUS			USA	ARKANSAS	USA								0	182	182	18	4	-9.5	6	1	6	-3.82022471910113	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250514183000	https://www.yahoo.com/news/arkansas-request-federal-disaster-assistance-171833447.html
1243844183	20250414	202504	2025	2025.2849	IRN	IRAN	IRN								USA	THE US	USA								1	046	046	04	1	7.0	2	1	2	-0.65231572080887	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250514183000	https://www.9news.com.au/world/donald-trump-meeting-saudi-arabia-qatar-gulf-leaders-nuclear-deal-iran/b11feb9e-b761-478b-a08f-6b4ee01400a0
1243844184	20250414	202504	2025	2025.2849	PAK	PAKISTAN	PAK																		1	030	030	03	1	4.0	2	1	2	-2.95358649789029	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250514183000	https://www.brecorder.com/news/40362746/indian-travel-firms-report-drop-in-turkey-bookings-over-pakistan-support
1243844185	20250414	202504	2025	2025.2849	PAK	PAKISTAN	PAK								IND	NEW DELHI	IND								1	030	030	03	1	4.0	4	1	4	-2.95358649789029	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250514183000	https://www.brecorder.com/news/40362746/indian-travel-firms-report-drop-in-turkey-bookings-over-pakistan-support
1243844186	20250414	202504	2025	2025.2849	SYR	SYRIA	SYR								ISR	ISRAEL	ISR								0	050	050	05	1	3.5	1	1	1	-1.61662817551963	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	1	Israel	IS	IS		31.5	34.75	IS	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250514183000	https://www.yahoo.com/news/trumps-meeting-sharaa-unthinkable-just-180030547.html
1243844187	20250414	202504	2025	2025.2849	SYR	SYRIA	SYR								ISR	ISRAEL	ISR								0	050	050	05	1	3.5	2	1	2	-1.61662817551963	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250514183000	https://www.yahoo.com/news/trumps-meeting-sharaa-unthinkable-just-180030547.html
1243844188	20250414	202504	2025	2025.2849	USA	THE US	USA								IRN	IRAN	IRN								1	046	046	04	1	7.0	2	1	2	-0.65231572080887	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514183000	https://www.9news.com.au/world/donald-trump-meeting-saudi-arabia-qatar-gulf-leaders-nuclear-deal-iran/b11feb9e-b761-478b-a08f-6b4ee01400a0
1243844189	20250507	202505	2025	2025.3479											USA	SAN FRANCISCO	USA								1	042	042	04	1	1.9	6	1	6	0	0								3	Golden Gate National Recreation Area, California, United States	US	USCA		37.8499	-122.518	255952	3	Golden Gate National Recreation Area, California, United States	US	USCA		37.8499	-122.518	255952	20250514183000	https://www.yahoo.com/news/man-died-rescuing-dog-sf-153929693.html
1243844190	20250507	202505	2025	2025.3479	GOV	SPECIAL ENVOY						GOV			IRN	IRAN	IRN								0	120	120	12	3	-4.0	7	1	7	-2.97029702970297	4	Natanz, Esfahan, Iran	IR	IR28	41048	33.4964	51.9266	10811460	4	Natanz, Esfahan, Iran	IR	IR28	41048	33.4964	51.9266	10811460	4	Natanz, Esfahan, Iran	IR	IR28	41048	33.4964	51.9266	10811460	20250514183000	https://www.breitbart.com/middle-east/2025/05/14/trump-imposes-more-sanctions-on-iran-after-4th-round-of-nuclear-talks/
1243844191	20250507	202505	2025	2025.3479	GOV	SPECIAL ENVOY						GOV			IRNGOV	IRAN	IRN					GOV			0	120	120	12	3	-4.0	3	1	3	-2.97029702970297	4	Natanz, Esfahan, Iran	IR	IR28	41048	33.4964	51.9266	10811460	4	Natanz, Esfahan, Iran	IR	IR28	41048	33.4964	51.9266	10811460	4	Natanz, Esfahan, Iran	IR	IR28	41048	33.4964	51.9266	10811460	20250514183000	https://www.breitbart.com/middle-east/2025/05/14/trump-imposes-more-sanctions-on-iran-after-4th-round-of-nuclear-talks/
1243844192	20250507	202505	2025	2025.3479	IRN	IRAN	IRN								GOV	GOVERNMENT						GOV			0	013	013	01	1	0.4	1	1	1	-2.97029702970297	4	Natanz, Esfahan, Iran	IR	IR28	41048	33.4964	51.9266	10811460	4	Natanz, Esfahan, Iran	IR	IR28	41048	33.4964	51.9266	10811460	4	Natanz, Esfahan, Iran	IR	IR28	41048	33.4964	51.9266	10811460	20250514183000	https://www.breitbart.com/middle-east/2025/05/14/trump-imposes-more-sanctions-on-iran-after-4th-round-of-nuclear-talks/
1243844193	20250507	202505	2025	2025.3479	IRNGOV	IRAN	IRN					GOV			GOV	GOVERNMENT						GOV			0	013	013	01	1	0.4	3	1	3	-2.97029702970297	4	Natanz, Esfahan, Iran	IR	IR28	41048	33.4964	51.9266	10811460	4	Natanz, Esfahan, Iran	IR	IR28	41048	33.4964	51.9266	10811460	4	Natanz, Esfahan, Iran	IR	IR28	41048	33.4964	51.9266	10811460	20250514183000	https://www.breitbart.com/middle-east/2025/05/14/trump-imposes-more-sanctions-on-iran-after-4th-round-of-nuclear-talks/
1243844194	20250507	202505	2025	2025.3479	JUD	FEDERAL JUDGE						JUD			EDUOPP	STUDENT						EDU	OPP		0	0841	084	08	2	7.0	10	1	10	-5.81818181818182	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514183000	https://www.13newsnow.com/article/news/national/georgetown-researcher-petition-for-release-ruling/65-b77a1812-323b-4049-acb3-6fcec0810242
1243844195	20250507	202505	2025	2025.3479	LEG	CONGRESS						LEG			USA	NEW JERSEY	USA								1	020	020	02	1	3.0	3	1	3	-4.08970976253298	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250514183000	https://abcnews.go.com/Politics/house-democrats-kristi-noem-spar-immigration/story?id=121803220
1243844196	20250507	202505	2025	2025.3479	NZL	NEW ZEALAND	NZL								NZLMIL	NEW ZEALAND	NZL					MIL			1	040	040	04	1	1.0	2	1	2	5.06329113924051	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	4	Northland, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	174.75	-1514781	20250514183000	https://www.nzherald.co.nz/nz/northland-defence-force-veterans-invited-to-kerikeri-forum/D7EN6R332NDBHBOISUKI2E7VNE/
1243844197	20250507	202505	2025	2025.3479	NZL	NEW ZEALAND	NZL								NZLMIL	NEW ZEALAND	NZL					MIL			1	040	040	04	1	1.0	4	1	4	5.06329113924051	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	4	Northland, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	174.75	-1514781	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	20250514183000	https://www.nzherald.co.nz/nz/northland-defence-force-veterans-invited-to-kerikeri-forum/D7EN6R332NDBHBOISUKI2E7VNE/
1243844198	20250507	202505	2025	2025.3479	NZL	NEW ZEALAND	NZL								NZLMIL	NEW ZEALAND	NZL					MIL			1	040	040	04	1	1.0	2	1	2	5.06329113924051	4	Kerikeri, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2167	173.967	-1511831	4	Northland, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	174.75	-1514781	4	Northland, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	174.75	-1514781	20250514183000	https://www.nzherald.co.nz/nz/northland-defence-force-veterans-invited-to-kerikeri-forum/D7EN6R332NDBHBOISUKI2E7VNE/
1243844199	20250507	202505	2025	2025.3479	NZLMIL	NEW ZEALAND	NZL					MIL			NZL	NEW ZEALAND	NZL								1	040	040	04	1	1.0	8	1	8	5.06329113924051	4	Northland, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	174.75	-1514781	4	Northland, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	174.75	-1514781	4	Northland, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	174.75	-1514781	20250514183000	https://www.nzherald.co.nz/nz/northland-defence-force-veterans-invited-to-kerikeri-forum/D7EN6R332NDBHBOISUKI2E7VNE/
1243844200	20250507	202505	2025	2025.3479	USA	UNITED STATES	USA								JUD	ADVOCATE						JUD			1	013	013	01	1	0.4	2	1	2	-3.58974358974358	3	Madison County, Arkansas, United States	US	USAR	AR087	36.0004	-93.7002	69165	3	Madison County, Arkansas, United States	US	USAR		36.0004	-93.7002	69165	3	Madison County, Arkansas, United States	US	USAR		36.0004	-93.7002	69165	20250514183000	https://www.yahoo.com/news/arkansas-county-jail-measures-approved-171753602.html
1243844201	20250507	202505	2025	2025.3479	USA	CALIFORNIA	USA								LEG	SENATE						LEG			0	163	163	16	4	-8.0	6	1	6	-1.16648992576883	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250514183000	https://thedailyrecord.com/2025/05/14/maryland-lawsuit-trump-ev-charging-funding/
1243844202	20250507	202505	2025	2025.3479	USA	CALIFORNIA	USA								LEG	SENATE						LEG			0	163	163	16	4	-8.0	4	1	4	-1.16648992576883	2	California, United States	US	USCA		36.17	-119.746	CA	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	California, United States	US	USCA		36.17	-119.746	CA	20250514183000	https://thedailyrecord.com/2025/05/14/maryland-lawsuit-trump-ev-charging-funding/
1243844203	20250513	202505	2025	2025.3644											JUD	HIGH COURT						JUD			1	081	081	08	2	5.0	6	1	6	-6.01503759398496	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250514183000	https://www.thedailystar.net/news/bangladesh/news/zubaida-gets-bail-hc-3894861
1243844204	20250513	202505	2025	2025.3644	BHS	BAHAMA	BHS								JUD	JUDICIAL SYSTEM						JUD			1	042	042	04	1	1.9	2	1	2	-1.61702127659574	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20250514183000	https://www.tribune242.com/news/2025/may/14/attorneys-voice-concern-over-critical-land-reforms/
1243844205	20250513	202505	2025	2025.3644	JUD	HIGH COURT						JUD			BGD	BANGLADESH	BGD								1	081	081	08	2	5.0	4	1	4	-6.01503759398496	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250514183000	https://www.thedailystar.net/news/bangladesh/news/zubaida-gets-bail-hc-3894861
1243844206	20250513	202505	2025	2025.3644	JUD	JUDICIAL SYSTEM						JUD			BHS	BAHAMA	BHS								1	043	043	04	1	2.8	2	1	2	-1.61702127659574	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20250514183000	https://www.tribune242.com/news/2025/may/14/attorneys-voice-concern-over-critical-land-reforms/
1243844207	20250513	202505	2025	2025.3644	LBN	LEBANON	LBN								ISR	ISRAELI	ISR								1	110	110	11	3	-2.0	4	1	4	-5.26315789473684	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Israel	IS	IS		31.5	34.75	IS	1	Lebanon	LE	LE		33.833333	35.833333	LE	20250514183000	https://www.independent.ie/irish-news/politics/unifil-concerned-after-shots-fired-by-idf-directly-at-peacekeeping-position-in-southern-lebanon/a547842921.html
1243844208	20250513	202505	2025	2025.3644	LBN	LEBANON	LBN								ISRMIL	ISRAELI	ISR					MIL			1	110	110	11	3	-2.0	6	1	6	-5.26315789473684	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Israel	IS	IS		31.5	34.75	IS	1	Lebanon	LE	LE		33.833333	35.833333	LE	20250514183000	https://www.independent.ie/irish-news/politics/unifil-concerned-after-shots-fired-by-idf-directly-at-peacekeeping-position-in-southern-lebanon/a547842921.html
1243844209	20250513	202505	2025	2025.3644	LEG	CHAMBER						LEG			BUS	BUSINESS						BUS			1	013	013	01	1	0.4	2	1	2	-1.61702127659574	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20250514183000	https://www.tribune242.com/news/2025/may/14/attorneys-voice-concern-over-critical-land-reforms/
1243844210	20250513	202505	2025	2025.3644	QAT	QATAR	QAT								SAU	SAUDI ARABIA	SAU								1	051	051	05	1	3.4	1	1	1	4.91803278688525	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20250514183000	https://news.sky.com/story/trump-live-dancing-qataris-welcome-us-president-to-state-dinner-after-multiple-deals-signed-13209921
1243844211	20250513	202505	2025	2025.3644	QAT	QATAR	QAT								SAU	SAUDI ARABIA	SAU								1	051	051	05	1	3.4	1	1	1	4.91803278688525	1	Qatar	QA	QA		25.5	51.25	QA	1	Saudi Arabia	SA	SA		25	45	SA	1	Qatar	QA	QA		25.5	51.25	QA	20250514183000	https://news.sky.com/story/trump-live-dancing-qataris-welcome-us-president-to-state-dinner-after-multiple-deals-signed-13209921
1243844212	20250514	202505	2025	2025.3671											BHS	BAHAMA	BHS								1	190	190	19	4	-10.0	6	1	6	0.59594755661502	0								4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	20250514183000	https://www.tribune242.com/news/2025/may/14/abaco-resort-invests-250k-to-battle-housing-shortages/
1243844213	20250514	202505	2025	2025.3671											BRA	BRAZIL	BRA								1	042	042	04	1	1.9	2	1	2	3.03430079155673	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	Brazil	BR	BR		-10	-55	BR	20250514183000	https://tribuneonlineng.com/petrobras-mulls-return-to-nigerias-oil-sector/
1243844214	20250514	202505	2025	2025.3671											BRA	BRAZILIAN	BRA								1	042	042	04	1	1.9	10	1	10	-2.01149425287357	0								4	Juru, Rondô, Brazil	BR	BR24	10651	-10.4333	-62.45	-648960	4	Juru, Rondô, Brazil	BR	BR24	10651	-10.4333	-62.45	-648960	20250514183000	https://www.newsweek.com/new-poison-dart-frog-species-discovered-2072062
1243844215	20250514	202505	2025	2025.3671											BUS	BUSINESS						BUS			0	030	030	03	1	4.0	8	1	8	4.51702571230021	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	1	Mexico	MX	MX		23	-102	MX	20250514183000	https://www.nga.org/news/commentary/governors-leading-economic-development/
1243844216	20250514	202505	2025	2025.3671											BUS	BUSINESS						BUS			0	030	030	03	1	4.0	2	1	2	4.51702571230021	0								1	Mexico	MX	MX		23	-102	MX	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250514183000	https://www.nga.org/news/commentary/governors-leading-economic-development/
1243844217	20250514	202505	2025	2025.3671											BUS	BANK						BUS			0	040	040	04	1	1.0	3	1	3	-1.61662817551963	0								4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250514183000	https://www.yahoo.com/news/trumps-meeting-sharaa-unthinkable-just-180030547.html
1243844218	20250514	202505	2025	2025.3671											BUS	BUSINESS LEADER						BUS			0	040	040	04	1	1.0	10	1	10	4.51702571230021	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20250514183000	https://www.nga.org/news/commentary/governors-leading-economic-development/
1243844219	20250514	202505	2025	2025.3671											BUS	CHAMBER OF COMMERCE						BUS			0	042	042	04	1	1.9	6	1	6	1.66320166320166	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250514183000	https://www.680kfeq.com/2025/05/14/josendale-sees-community-input-as-key-to-progress/
